"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_01. Arbejdsløshedsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_02. Sygedagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_03. Barselsdagpenge";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_04. Kontanthjælp";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_05. Revalidering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_06. Aktivering";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_07. Folkepension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_08. Førtidspension";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_09. Efterløn";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_10. Modtager ikke ydelser";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_11. Ledighedsydelse og Fleksjob";"Antal personer opgjort efter forsørgelsestype og afstemningsområde_Antal personer i alt";"Boligstørrelse_Antal boliger_000-039";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-039";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Husstandsindkomster fordelt på afstemningsområder_100.000 - 149.999 kr";"Husstandsindkomster fordelt på afstemningsområder_150.000 - 199.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_200.000 - 299.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_300.000 - 399.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_400.000 - 499.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_50%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_500.000 - 749.999 kr.";"Husstandsindkomster fordelt på afstemningsområder_750.000 kr.-";"Husstandsindkomster fordelt på afstemningsområder_80%-percentil for husstandsindkomst";"Husstandsindkomster fordelt på afstemningsområder_Antal husstande i alt";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Bruttoindkomst for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes formuesum";"Husstandsindkomster fordelt på afstemningsområder_Husstandenes indkomstbruttosum";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 20%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Sum af formue for de 50%, der tjener mest";"Husstandsindkomster fordelt på afstemningsområder_Under 100.000 kr."
"28";"773016";"773016";"87";"10";"3";"59";"28";"24";"9";"2";"10";"118";"36";"20";"353";"14";"673";"1";"15";"75";"100";"49";"46";"0";"1";"17";"143";"228";"134";"150";"0";"266";"12";"3";"0";"4";"1";"642";"18";"3";"0";"7";"3";"248";"0";"11";"0";"21";"6";"602";"0";"15";"0";"39";"17";"40";"29";"43";"41";"30";"382135";"74";"37";"6428505";"300";"-";"-";"277826316";"130858069";"-";"-";"6"
"28";"773017";"773017";"87";"10";"3";"53";"26";"12";"27";"1";"19";"170";"94";"14";"318";"11";"745";"2";"30";"97";"112";"69";"44";"1";"2";"35";"173";"230";"175";"128";"2";"321";"22";"1";"0";"5";"6";"696";"24";"2";"0";"8";"15";"270";"0";"4";"12";"57";"12";"593";"0";"4";"12";"109";"27";"57";"42";"63";"50";"32";"3227895";"70";"35";"594080";"356";"-";"-";"311913410";"145694269";"-";"-";"7"
"28";"773018";"773018";"87";"10";"3";"646";"419";"194";"200";"22";"214";"2039";"775";"316";"4309";"145";"9279";"133";"1454";"1485";"984";"483";"260";"13";"157";"1756";"2717";"2484";"1344";"763";"28";"2223";"1110";"1388";"17";"8";"66";"5448";"1788";"1855";"17";"13";"128";"2474";"132";"863";"180";"1011";"152";"5837";"198";"1151";"221";"1593";"249";"894";"616";"901";"582";"395";"2883415";"899";"456";"588928";"4866";"-";"-";"2124738732";"1852902772";"-";"-";"123"
"28";"779001";"779001";"74";"9";"3";"651";"395";"176";"187";"6";"287";"1456";"539";"156";"3726";"109";"7688";"136";"1818";"1484";"565";"259";"112";"11";"150";"2305";"2757";"1385";"712";"327";"18";"1322";"193";"2845";"0";"3";"22";"3244";"352";"4019";"0";"3";"36";"1422";"76";"971";"19";"1726";"171";"3303";"113";"1495";"20";"2479";"244";"725";"586";"977";"677";"373";"720169";"683";"303";"1200011";"4452";"-";"-";"1446350846";"1568201642";"-";"-";"128"
"28";"779002";"779002";"74";"9";"3";"321";"272";"179";"51";"7";"109";"1097";"338";"188";"3911";"97";"6570";"40";"598";"603";"876";"554";"194";"8";"57";"737";"1235";"2344";"1614";"572";"11";"1914";"500";"447";"0";"0";"12";"5110";"774";"658";"0";"0";"28";"1901";"46";"599";"41";"242";"44";"5078";"75";"872";"45";"422";"78";"252";"299";"425";"300";"246";"451389";"777";"555";"741020";"2884";"-";"-";"2138120442";"1445926111";"-";"-";"30"
"28";"779003";"779003";"74";"9";"3";"486";"298";"162";"140";"12";"244";"1142";"447";"201";"3836";"133";"7101";"255";"762";"1169";"685";"400";"112";"6";"264";"982";"2521";"1822";"1160";"342";"10";"1532";"504";"1338";"1";"0";"14";"3999";"845";"2226";"1";"0";"30";"1521";"143";"970";"47";"622";"86";"3928";"240";"1870";"60";"868";"135";"416";"350";"617";"455";"282";"325292";"767";"330";"623469";"3375";"-";"-";"1228303043";"1346857707";"-";"-";"158"
"28";"779004";"779004";"74";"9";"3";"266";"221";"136";"14";"9";"56";"680";"121";"119";"2347";"63";"4032";"1";"153";"384";"576";"339";"183";"6";"1";"206";"773";"1487";"969";"579";"17";"1438";"109";"84";"0";"0";"11";"3711";"160";"124";"0";"0";"37";"1349";"35";"106";"1";"124";"27";"3535";"47";"168";"2";"227";"53";"140";"99";"231";"187";"171";"488422";"541";"253";"708008";"1633";"-";"-";"1430392370";"823206195";"-";"-";"11"
"28";"779005";"779005";"74";"9";"3";"80";"65";"46";"6";"3";"23";"310";"41";"45";"805";"22";"1446";"2";"58";"156";"185";"131";"79";"1";"3";"79";"289";"443";"383";"246";"3";"513";"24";"18";"0";"50";"7";"1291";"26";"24";"0";"90";"15";"509";"7";"10";"0";"65";"21";"1251";"7";"11";"0";"131";"46";"67";"47";"98";"84";"69";"411713";"154";"93";"684317";"620";"-";"-";"740679936";"291328941";"-";"-";"8"
"28";"779006";"779006";"74";"9";"3";"89";"40";"26";"5";"1";"9";"120";"47";"20";"514";"18";"889";"1";"40";"67";"117";"71";"52";"1";"1";"53";"149";"318";"192";"171";"5";"313";"17";"17";"0";"0";"2";"832";"20";"30";"0";"0";"7";"282";"0";"17";"1";"40";"9";"758";"0";"20";"5";"77";"29";"41";"15";"49";"36";"30";"497784";"123";"48";"670662";"346";"-";"-";"321596685";"173064169";"-";"-";"4"
"28";"779007";"779007";"74";"9";"3";"93";"40";"40";"12";"3";"24";"151";"27";"33";"622";"21";"1066";"0";"53";"77";"126";"91";"78";"0";"0";"68";"154";"314";"272";"258";"0";"369";"34";"21";"0";"0";"1";"984";"46";"32";"0";"0";"4";"337";"12";"19";"0";"49";"8";"893";"18";"21";"0";"106";"28";"36";"24";"62";"55";"47";"466224";"136";"65";"697351";"429";"-";"-";"410912597";"227237847";"-";"-";"4"
"28";"779008";"779008";"74";"9";"3";"60";"28";"13";"7";"1";"13";"172";"36";"24";"365";"13";"732";"1";"56";"91";"95";"69";"41";"0";"1";"70";"140";"224";"165";"132";"0";"283";"46";"0";"0";"23";"1";"634";"53";"0";"0";"44";"1";"275";"0";"24";"0";"45";"9";"628";"0";"28";"0";"61";"15";"49";"27";"57";"44";"39";"387298";"90";"39";"607167";"347";"-";"-";"301608676";"154274045";"-";"-";"2"
"28";"779009";"779009";"74";"9";"3";"96";"71";"31";"12";"0";"18";"139";"44";"28";"609";"11";"1059";"1";"55";"89";"135";"76";"62";"0";"2";"63";"172";"365";"237";"220";"0";"364";"45";"8";"0";"0";"1";"996";"51";"10";"0";"0";"2";"325";"0";"29";"24";"34";"6";"900";"0";"35";"26";"83";"15";"44";"23";"56";"51";"44";"475757";"133";"61";"692390";"415";"-";"-";"325286516";"204260743";"-";"-";"3"
"28";"779010";"779010";"74";"9";"3";"121";"81";"47";"10";"5";"41";"304";"69";"51";"828";"28";"1585";"1";"112";"156";"211";"106";"93";"1";"2";"135";"295";"511";"327";"313";"2";"565";"83";"22";"0";"6";"4";"1434";"96";"37";"0";"11";"7";"517";"0";"47";"26";"70";"20";"1310";"0";"56";"27";"153";"39";"98";"53";"118";"81";"70";"388905";"191";"67";"641132";"682";"-";"-";"451130118";"298237320";"-";"-";"4"
"28";"779011";"779011";"74";"9";"3";"207";"94";"32";"10";"3";"25";"434";"80";"62";"1033";"28";"2008";"0";"115";"253";"250";"163";"105";"0";"0";"150";"437";"633";"477";"311";"0";"643";"120";"103";"0";"15";"5";"1652";"175";"139";"0";"30";"12";"630";"45";"76";"24";"101";"10";"1622";"72";"105";"25";"159";"25";"107";"75";"145";"110";"71";"3995315";"238";"143";"711608";"904";"-";"-";"650994608";"429534731";"-";"-";"15"
"28";"779012";"779012";"74";"9";"3";"166";"88";"37";"18";"1";"27";"329";"74";"47";"728";"12";"1527";"2";"87";"190";"209";"129";"74";"0";"2";"113";"355";"494";"324";"239";"0";"545";"103";"37";"0";"1";"5";"1300";"160";"59";"0";"1";"7";"534";"8";"23";"30";"89";"7";"1271";"8";"31";"34";"168";"15";"100";"72";"138";"64";"62";"3414185";"161";"83";"645041";"688";"-";"-";"488106604";"284842309";"-";"-";"8"
"28";"779013";"779013";"74";"9";"3";"232";"121";"70";"34";"4";"34";"464";"116";"72";"1264";"34";"2445";"5";"127";"261";"316";"190";"156";"0";"5";"165";"460";"787";"532";"496";"0";"837";"127";"80";"0";"6";"5";"2111";"184";"126";"0";"11";"13";"785";"25";"46";"25";"142";"32";"2009";"41";"57";"32";"254";"52";"150";"77";"171";"128";"115";"829043";"274";"129";"1338676";"1054";"-";"-";"854462533";"463817319";"-";"-";"10"
"28";"779014";"779014";"74";"9";"3";"150";"121";"47";"16";"1";"45";"302";"58";"53";"976";"23";"1792";"9";"115";"173";"255";"127";"98";"1";"12";"150";"312";"659";"347";"311";"1";"621";"107";"43";"0";"1";"6";"1572";"135";"71";"0";"2";"12";"558";"11";"33";"35";"120";"21";"1413";"14";"38";"38";"245";"44";"106";"55";"122";"97";"81";"3929595";"207";"94";"656651";"774";"-";"-";"478384015";"343195805";"-";"-";"12"
"28";"779015";"779015";"74";"9";"3";"135";"84";"57";"15";"0";"29";"349";"64";"63";"979";"17";"1792";"5";"100";"201";"245";"129";"93";"1";"8";"124";"369";"612";"374";"303";"2";"621";"112";"33";"0";"0";"8";"1595";"133";"46";"0";"0";"18";"563";"38";"52";"23";"85";"13";"1452";"49";"57";"24";"172";"38";"123";"73";"111";"76";"67";"872049";"221";"106";"1355863";"783";"-";"-";"658741410";"341519255";"-";"-";"6"
"28";"779016";"779016";"74";"9";"3";"119";"98";"55";"13";"3";"37";"370";"70";"62";"1088";"30";"1945";"1";"82";"192";"276";"159";"136";"0";"1";"101";"354";"620";"440";"429";"0";"729";"76";"25";"0";"14";"2";"1795";"85";"34";"0";"27";"4";"676";"20";"47";"23";"73";"7";"1664";"24";"54";"25";"164";"14";"118";"65";"118";"104";"93";"842499";"227";"109";"1381353";"842";"-";"-";"704814366";"384532462";"-";"-";"8"
"28";"779017";"779017";"74";"9";"3";"92";"67";"26";"11";"2";"18";"90";"47";"26";"484";"13";"876";"3";"32";"78";"114";"76";"46";"0";"9";"45";"158";"286";"213";"165";"0";"310";"27";"7";"0";"0";"5";"803";"43";"14";"0";"0";"16";"282";"0";"19";"0";"37";"11";"735";"0";"22";"0";"93";"26";"31";"25";"57";"42";"30";"452705";"118";"46";"683483";"355";"-";"-";"254844403";"167779118";"-";"-";"6"
"28";"779018";"779018";"74";"9";"3";"144";"100";"37";"36";"1";"42";"293";"91";"38";"863";"20";"1665";"4";"72";"180";"222";"133";"103";"0";"5";"93";"341";"523";"388";"315";"0";"662";"20";"19";"0";"11";"2";"1601";"20";"21";"0";"21";"2";"553";"0";"18";"18";"108";"17";"1345";"0";"18";"18";"234";"50";"113";"51";"119";"105";"84";"722124";"160";"76";"1227234";"728";"-";"-";"647914761";"302596789";"-";"-";"20"
"28";"779019";"779019";"74";"9";"3";"96";"69";"28";"10";"0";"27";"174";"51";"19";"569";"20";"1063";"1";"72";"109";"132";"89";"52";"0";"1";"94";"190";"336";"259";"183";"0";"385";"50";"16";"0";"4";"0";"974";"57";"25";"0";"7";"0";"347";"0";"32";"20";"53";"3";"894";"0";"40";"25";"101";"3";"55";"43";"77";"69";"54";"370289";"113";"47";"636140";"461";"-";"-";"313342996";"200614945";"-";"-";"3"
"28";"779020";"779020";"74";"9";"3";"68";"52";"5";"2";"0";"10";"247";"28";"31";"405";"8";"856";"3";"51";"131";"129";"65";"46";"1";"4";"58";"210";"269";"171";"142";"2";"358";"34";"24";"0";"5";"5";"769";"40";"28";"0";"9";"10";"326";"0";"31";"0";"63";"6";"708";"0";"34";"0";"98";"16";"59";"58";"84";"45";"44";"322055";"89";"48";"629796";"433";"-";"-";"374253260";"177381766";"-";"-";"6"
"28";"787001";"787001";"87";"10";"3";"536";"714";"263";"272";"11";"334";"2082";"800";"286";"6003";"205";"11506";"155";"1643";"1892";"1224";"652";"253";"23";"177";"2037";"3475";"3115";"1878";"752";"50";"2557";"868";"2178";"3";"2";"234";"6554";"1505";"3112";"3";"2";"308";"2864";"176";"1186";"283";"1099";"234";"6889";"255";"1803";"399";"1715";"423";"935";"663";"1065";"729";"496";"3319543";"1111";"649";"1277982";"5848";"-";"-";"2158337268";"2325159365";"-";"-";"200"
"28";"787002";"787002";"87";"10";"3";"84";"62";"33";"15";"0";"18";"263";"60";"34";"662";"23";"1254";"0";"68";"128";"183";"115";"65";"0";"0";"84";"237";"416";"317";"200";"0";"475";"41";"11";"0";"0";"32";"1140";"53";"19";"0";"0";"42";"441";"23";"14";"24";"46";"11";"1070";"26";"23";"26";"86";"23";"56";"49";"113";"69";"52";"382830";"140";"81";"6834515";"565";"-";"-";"472762351";"262720602";"-";"-";"5"
"28";"787003";"787003";"87";"10";"3";"69";"64";"39";"15";"2";"18";"123";"52";"17";"691";"20";"1110";"0";"7";"92";"130";"95";"80";"3";"0";"7";"187";"333";"303";"274";"6";"394";"8";"0";"0";"0";"5";"1086";"9";"0";"0";"0";"15";"359";"0";"5";"0";"34";"9";"986";"0";"5";"0";"98";"21";"23";"19";"55";"40";"45";"512714";"141";"77";"733358";"412";"-";"-";"450981865";"212915728";"-";"-";"12"
