"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Stemmeberettigede";"Afgivne stemmer";"Blanke stemmer";"Andre ugyldige stemmer";"Gyldige stemmer";"A";"B";"C";"F";"D";"E";"J";"K";"Q";"G";"O";"H";"U";"V";"P";"Z";"Ø";"R";"Å";"L";"T";"M"
"181";"201006";"201006";"31";"5";"2";"2108";"1605";"0";"0";"1605";"1605";"0";"0";"0";"0";"-";"-";"-";"0";"-";"0";"0";"-";"0";"-";"0";"0";"-";"-";"0";"-";"-"
"181";"205001";"205001";"30";"5";"2";"3297";"2954";"74";"12";"2868";"480";"234";"524";"215";"29";"-";"-";"-";"23";"-";"128";"0";"-";"1132";"-";"5";"39";"-";"-";"59";"-";"-"
"181";"205002";"205002";"30";"5";"2";"4777";"4138";"103";"13";"4022";"678";"389";"573";"383";"37";"-";"-";"-";"37";"-";"180";"0";"-";"1524";"-";"9";"85";"-";"-";"127";"-";"-"
"181";"205003";"205003";"30";"5";"2";"3927";"3489";"114";"18";"3357";"674";"258";"520";"276";"34";"-";"-";"-";"33";"-";"166";"2";"-";"1222";"-";"3";"76";"-";"-";"93";"-";"-"
"181";"205004";"205004";"30";"5";"2";"2771";"2423";"48";"7";"2368";"350";"191";"410";"236";"20";"-";"-";"-";"28";"-";"81";"0";"-";"907";"-";"5";"59";"-";"-";"81";"-";"-"
"181";"205005";"205005";"30";"5";"2";"1493";"1333";"28";"3";"1302";"123";"95";"286";"82";"14";"-";"-";"-";"12";"-";"60";"1";"-";"581";"-";"2";"31";"-";"-";"15";"-";"-"
"181";"207001";"207001";"31";"5";"2";"4273";"3903";"105";"8";"3790";"538";"206";"285";"507";"46";"-";"-";"-";"29";"-";"96";"0";"-";"1982";"-";"3";"88";"-";"-";"10";"-";"-"
"181";"207002";"207002";"31";"5";"2";"4573";"4185";"143";"17";"4025";"670";"220";"250";"493";"39";"-";"-";"-";"40";"-";"133";"2";"-";"2052";"-";"10";"103";"-";"-";"13";"-";"-"
"181";"207003";"207003";"31";"5";"2";"4952";"4035";"226";"46";"3763";"811";"161";"172";"526";"48";"-";"-";"-";"33";"-";"193";"4";"-";"1582";"-";"13";"209";"-";"-";"11";"-";"-"
"181";"208001";"208001";"30";"5";"2";"4288";"3751";"142";"11";"3598";"833";"193";"377";"267";"32";"-";"-";"-";"42";"-";"204";"1";"-";"1574";"-";"7";"56";"-";"-";"12";"-";"-"
"181";"208002";"208002";"30";"5";"2";"3585";"3234";"80";"6";"3148";"534";"217";"428";"222";"32";"-";"-";"-";"43";"-";"118";"1";"-";"1492";"-";"3";"50";"-";"-";"8";"-";"-"
"181";"208003";"208003";"30";"5";"2";"3690";"3193";"91";"13";"3089";"687";"275";"460";"250";"36";"-";"-";"-";"30";"-";"190";"4";"-";"1075";"-";"7";"66";"-";"-";"9";"-";"-"
"181";"208004";"208004";"30";"5";"2";"3376";"2998";"80";"13";"2905";"754";"255";"366";"312";"40";"-";"-";"-";"17";"-";"162";"4";"-";"906";"-";"13";"66";"-";"-";"10";"-";"-"
"181";"209001";"209001";"32";"5";"2";"4912";"4149";"131";"18";"4000";"1500";"107";"303";"246";"31";"-";"-";"-";"41";"-";"263";"0";"-";"1400";"-";"16";"67";"-";"-";"26";"-";"-"
"181";"209002";"209002";"32";"5";"2";"2804";"2516";"71";"9";"2436";"821";"61";"199";"142";"15";"-";"-";"-";"39";"-";"165";"0";"-";"940";"-";"6";"23";"-";"-";"25";"-";"-"
"181";"209003";"209003";"32";"5";"2";"3691";"3315";"88";"8";"3219";"1077";"88";"271";"172";"22";"-";"-";"-";"19";"-";"185";"2";"-";"1296";"-";"10";"40";"-";"-";"37";"-";"-"
"181";"209004";"209004";"32";"5";"2";"724";"657";"22";"2";"633";"159";"15";"45";"29";"5";"-";"-";"-";"6";"-";"45";"0";"-";"321";"-";"1";"3";"-";"-";"4";"-";"-"
"181";"209005";"209005";"32";"5";"2";"482";"447";"9";"1";"437";"75";"12";"63";"19";"3";"-";"-";"-";"7";"-";"32";"0";"-";"213";"-";"2";"10";"-";"-";"1";"-";"-"
"181";"209006";"209006";"32";"5";"2";"1338";"1208";"41";"6";"1161";"374";"43";"80";"45";"9";"-";"-";"-";"18";"-";"95";"0";"-";"457";"-";"4";"20";"-";"-";"16";"-";"-"
"181";"211001";"211001";"32";"5";"2";"3172";"2483";"104";"16";"2363";"1115";"45";"126";"126";"14";"-";"-";"-";"44";"-";"170";"1";"-";"661";"-";"15";"40";"-";"-";"6";"-";"-"
"181";"211002";"211002";"32";"5";"2";"4378";"3544";"141";"22";"3381";"1453";"57";"214";"186";"26";"-";"-";"-";"56";"-";"234";"2";"-";"1065";"-";"20";"54";"-";"-";"14";"-";"-"
"181";"211003";"211003";"32";"5";"2";"2890";"2474";"77";"13";"2384";"1039";"58";"111";"126";"20";"-";"-";"-";"14";"-";"173";"2";"-";"797";"-";"14";"26";"-";"-";"4";"-";"-"
"181";"211004";"211004";"32";"5";"2";"3284";"2884";"106";"5";"2773";"897";"85";"160";"170";"27";"-";"-";"-";"43";"-";"241";"2";"-";"1079";"-";"8";"50";"-";"-";"11";"-";"-"
"181";"211005";"211005";"32";"5";"2";"2179";"1877";"59";"3";"1815";"614";"45";"132";"91";"14";"-";"-";"-";"19";"-";"178";"1";"-";"676";"-";"10";"25";"-";"-";"10";"-";"-"
"181";"213001";"213001";"30";"5";"2";"3850";"3335";"67";"10";"3258";"728";"75";"120";"189";"19";"-";"-";"-";"51";"-";"209";"2";"-";"1788";"-";"21";"49";"-";"-";"7";"-";"-"
"181";"213002";"213002";"30";"5";"2";"2528";"2166";"37";"6";"2123";"543";"72";"126";"174";"16";"-";"-";"-";"31";"-";"145";"2";"-";"941";"-";"10";"51";"-";"-";"12";"-";"-"
"181";"213004";"213004";"30";"5";"2";"3576";"3154";"64";"10";"3080";"771";"61";"117";"227";"22";"-";"-";"-";"162";"-";"171";"0";"-";"1471";"-";"14";"55";"-";"-";"9";"-";"-"
"181";"213006";"213006";"30";"5";"2";"4763";"4199";"101";"11";"4087";"934";"116";"241";"361";"28";"-";"-";"-";"113";"-";"210";"0";"-";"1997";"-";"16";"56";"-";"-";"15";"-";"-"
"181";"213007";"213007";"30";"5";"2";"1297";"1134";"25";"4";"1105";"225";"29";"54";"90";"12";"-";"-";"-";"8";"-";"77";"0";"-";"566";"-";"4";"34";"-";"-";"6";"-";"-"
"181";"215001";"215001";"32";"5";"2";"5419";"4694";"135";"6";"4553";"1076";"132";"236";"360";"41";"-";"-";"-";"106";"-";"298";"2";"-";"2236";"-";"9";"35";"-";"-";"22";"-";"-"
"181";"215002";"215002";"32";"5";"2";"786";"708";"15";"0";"693";"140";"26";"25";"70";"5";"-";"-";"-";"19";"-";"43";"0";"-";"345";"-";"2";"14";"-";"-";"4";"-";"-"
"181";"215003";"215003";"32";"5";"2";"401";"377";"7";"0";"370";"68";"11";"28";"35";"3";"-";"-";"-";"9";"-";"23";"0";"-";"180";"-";"0";"6";"-";"-";"7";"-";"-"
"181";"215004";"215004";"32";"5";"2";"2075";"1889";"44";"4";"1841";"333";"75";"88";"172";"28";"-";"-";"-";"24";"-";"120";"0";"-";"966";"-";"5";"28";"-";"-";"2";"-";"-"
"181";"215005";"215005";"32";"5";"2";"1799";"1623";"38";"2";"1583";"300";"47";"116";"135";"13";"-";"-";"-";"11";"-";"88";"1";"-";"843";"-";"1";"23";"-";"-";"5";"-";"-"
"181";"215006";"215006";"32";"5";"2";"2370";"2056";"68";"6";"1982";"419";"92";"116";"139";"28";"-";"-";"-";"28";"-";"164";"0";"-";"938";"-";"6";"38";"-";"-";"14";"-";"-"
"181";"215007";"215007";"32";"5";"2";"1607";"1438";"44";"2";"1392";"303";"95";"76";"182";"20";"-";"-";"-";"24";"-";"76";"3";"-";"528";"-";"2";"75";"-";"-";"8";"-";"-"
"181";"217001";"217001";"29";"5";"2";"7818";"6027";"168";"24";"5835";"1672";"221";"1381";"625";"40";"-";"-";"-";"41";"-";"391";"5";"-";"1236";"-";"19";"187";"-";"-";"17";"-";"-"
"181";"217002";"217002";"29";"5";"2";"10193";"8272";"241";"39";"7992";"3261";"189";"1633";"708";"43";"-";"-";"-";"44";"-";"636";"3";"-";"1220";"-";"25";"211";"-";"-";"19";"-";"-"
"181";"217003";"217003";"29";"5";"2";"5766";"4717";"113";"9";"4595";"1676";"108";"1114";"343";"33";"-";"-";"-";"16";"-";"364";"0";"-";"790";"-";"20";"112";"-";"-";"19";"-";"-"
"181";"217004";"217004";"29";"5";"2";"4196";"3643";"71";"13";"3559";"782";"149";"1005";"284";"32";"-";"-";"-";"21";"-";"221";"3";"-";"987";"-";"6";"62";"-";"-";"7";"-";"-"
"181";"217005";"217005";"29";"5";"2";"3788";"3288";"64";"5";"3219";"728";"135";"740";"226";"31";"-";"-";"-";"12";"-";"184";"0";"-";"1097";"-";"10";"55";"-";"-";"1";"-";"-"
"181";"217006";"217006";"29";"5";"2";"995";"889";"17";"1";"871";"198";"33";"240";"58";"8";"-";"-";"-";"4";"-";"57";"1";"-";"261";"-";"1";"7";"-";"-";"3";"-";"-"
"181";"217007";"217007";"29";"5";"2";"1238";"1110";"22";"3";"1085";"205";"43";"214";"55";"2";"-";"-";"-";"7";"-";"72";"0";"-";"455";"-";"5";"25";"-";"-";"2";"-";"-"
"181";"217008";"217008";"29";"5";"2";"708";"608";"17";"2";"589";"131";"23";"150";"37";"5";"-";"-";"-";"22";"-";"71";"0";"-";"133";"-";"1";"14";"-";"-";"2";"-";"-"
"181";"217009";"217009";"29";"5";"2";"3675";"3128";"59";"8";"3061";"682";"98";"1014";"239";"30";"-";"-";"-";"16";"-";"131";"0";"-";"744";"-";"6";"77";"-";"-";"24";"-";"-"
"181";"217010";"217010";"29";"5";"2";"3422";"3025";"63";"9";"2953";"520";"178";"1012";"217";"30";"-";"-";"-";"20";"-";"137";"0";"-";"759";"-";"6";"50";"-";"-";"24";"-";"-"
"181";"217011";"217011";"29";"5";"2";"5095";"4531";"108";"8";"4415";"909";"211";"1585";"310";"28";"-";"-";"-";"35";"-";"206";"2";"-";"1020";"-";"9";"81";"-";"-";"19";"-";"-"
"181";"219001";"219001";"31";"5";"2";"4546";"3885";"115";"17";"3753";"1031";"164";"316";"351";"28";"-";"-";"-";"87";"-";"192";"2";"-";"1400";"-";"10";"118";"-";"-";"54";"-";"-"
"181";"219002";"219002";"31";"5";"2";"4893";"4286";"102";"25";"4159";"1338";"177";"441";"345";"31";"-";"-";"-";"131";"-";"178";"4";"-";"1362";"-";"5";"94";"-";"-";"53";"-";"-"
"181";"219003";"219003";"31";"5";"2";"2157";"1851";"56";"4";"1791";"494";"82";"146";"230";"14";"-";"-";"-";"73";"-";"64";"0";"-";"584";"-";"3";"83";"-";"-";"18";"-";"-"
"181";"219004";"219004";"31";"5";"2";"631";"589";"15";"0";"574";"124";"23";"37";"59";"5";"-";"-";"-";"8";"-";"21";"2";"-";"268";"-";"1";"22";"-";"-";"4";"-";"-"
"181";"219005";"219005";"31";"5";"2";"1203";"1126";"22";"1";"1103";"266";"60";"98";"178";"6";"-";"-";"-";"21";"-";"48";"1";"-";"370";"-";"1";"48";"-";"-";"6";"-";"-"
"181";"219006";"219006";"31";"5";"2";"1732";"1564";"39";"1";"1524";"360";"60";"134";"91";"10";"-";"-";"-";"31";"-";"98";"0";"-";"685";"-";"5";"24";"-";"-";"26";"-";"-"
"181";"219007";"219007";"31";"5";"2";"428";"392";"9";"2";"381";"73";"11";"26";"23";"3";"-";"-";"-";"4";"-";"14";"0";"-";"205";"-";"1";"11";"-";"-";"10";"-";"-"
"181";"219008";"219008";"31";"5";"2";"2409";"2146";"74";"1";"2071";"566";"99";"146";"170";"19";"-";"-";"-";"100";"-";"106";"0";"-";"792";"-";"4";"42";"-";"-";"27";"-";"-"
"181";"219009";"219009";"31";"5";"2";"1417";"1259";"25";"4";"1230";"273";"96";"135";"112";"8";"-";"-";"-";"10";"-";"60";"0";"-";"481";"-";"2";"39";"-";"-";"14";"-";"-"
"181";"219010";"219010";"31";"5";"2";"845";"790";"23";"3";"764";"163";"50";"72";"86";"8";"-";"-";"-";"11";"-";"26";"0";"-";"312";"-";"1";"25";"-";"-";"10";"-";"-"
"181";"219011";"219011";"31";"5";"2";"3284";"2962";"84";"8";"2870";"883";"117";"258";"283";"21";"-";"-";"-";"108";"-";"128";"3";"-";"971";"-";"8";"64";"-";"-";"26";"-";"-"
"181";"219012";"219012";"31";"5";"2";"4435";"3683";"121";"16";"3546";"1277";"155";"271";"315";"22";"-";"-";"-";"76";"-";"230";"0";"-";"1059";"-";"8";"102";"-";"-";"31";"-";"-"
"181";"221001";"221001";"32";"5";"2";"7530";"6464";"251";"30";"6183";"2234";"147";"283";"542";"45";"-";"-";"-";"63";"-";"443";"1";"-";"2220";"-";"23";"136";"-";"-";"46";"-";"-"
"181";"223001";"223001";"30";"5";"2";"4582";"4045";"107";"13";"3925";"488";"237";"978";"117";"30";"-";"-";"-";"29";"-";"177";"3";"-";"1799";"-";"5";"35";"-";"-";"27";"-";"-"
"181";"223002";"223002";"30";"5";"2";"5177";"4625";"126";"11";"4488";"736";"260";"1090";"175";"52";"-";"-";"-";"30";"-";"205";"6";"-";"1859";"-";"6";"30";"-";"-";"39";"-";"-"
"181";"223003";"223003";"30";"5";"2";"3364";"3077";"49";"5";"3023";"157";"177";"841";"67";"25";"-";"-";"-";"17";"-";"94";"2";"-";"1591";"-";"5";"21";"-";"-";"26";"-";"-"
"181";"223004";"223004";"30";"5";"2";"399";"343";"13";"0";"330";"31";"19";"84";"17";"5";"-";"-";"-";"0";"-";"20";"0";"-";"142";"-";"0";"9";"-";"-";"3";"-";"-"
"181";"223005";"223005";"30";"5";"2";"5146";"4480";"78";"20";"4382";"507";"214";"1100";"131";"46";"-";"-";"-";"33";"-";"191";"9";"-";"2076";"-";"4";"38";"-";"-";"33";"-";"-"
"181";"225001";"225001";"32";"5";"2";"1287";"1170";"40";"2";"1128";"322";"39";"67";"77";"7";"-";"-";"-";"14";"-";"88";"0";"-";"463";"-";"3";"37";"-";"-";"11";"-";"-"
"181";"225002";"225002";"32";"5";"2";"3448";"3023";"66";"13";"2944";"1051";"98";"225";"234";"23";"-";"-";"-";"19";"-";"172";"1";"-";"995";"-";"4";"81";"-";"-";"41";"-";"-"
"181";"225003";"225003";"32";"5";"2";"1138";"1001";"24";"6";"971";"306";"29";"48";"66";"10";"-";"-";"-";"6";"-";"144";"0";"-";"262";"-";"7";"28";"-";"-";"65";"-";"-"
"181";"225004";"225004";"32";"5";"2";"1414";"1230";"43";"4";"1183";"406";"41";"47";"97";"10";"-";"-";"-";"6";"-";"98";"0";"-";"409";"-";"1";"61";"-";"-";"7";"-";"-"
"181";"227003";"227003";"30";"5";"2";"880";"811";"15";"3";"793";"81";"39";"93";"39";"3";"-";"-";"-";"7";"-";"44";"2";"-";"467";"-";"1";"16";"-";"-";"1";"-";"-"
"181";"227004";"227004";"30";"5";"2";"3183";"2630";"84";"8";"2538";"699";"188";"220";"208";"17";"-";"-";"-";"18";"-";"163";"1";"-";"966";"-";"8";"44";"-";"-";"6";"-";"-"
"181";"227005";"227005";"30";"5";"2";"3633";"3065";"115";"3";"2947";"631";"196";"283";"250";"27";"-";"-";"-";"30";"-";"178";"0";"-";"1270";"-";"9";"63";"-";"-";"10";"-";"-"
"181";"227006";"227006";"30";"5";"2";"3661";"3174";"115";"8";"3051";"616";"150";"296";"140";"32";"-";"-";"-";"26";"-";"275";"2";"-";"1468";"-";"10";"23";"-";"-";"13";"-";"-"
"181";"227007";"227007";"30";"5";"2";"2987";"2613";"76";"9";"2528";"565";"137";"249";"184";"24";"-";"-";"-";"22";"-";"198";"0";"-";"1098";"-";"7";"38";"-";"-";"6";"-";"-"
"181";"229001";"229001";"32";"5";"2";"2198";"1932";"77";"5";"1850";"491";"72";"263";"79";"13";"-";"-";"-";"21";"-";"115";"0";"-";"762";"-";"8";"23";"-";"-";"3";"-";"-"
"181";"229002";"229002";"32";"5";"2";"1265";"1132";"26";"7";"1099";"280";"42";"77";"67";"6";"-";"-";"-";"9";"-";"99";"0";"-";"495";"-";"5";"18";"-";"-";"1";"-";"-"
"181";"229003";"229003";"32";"5";"2";"1593";"1412";"56";"5";"1351";"368";"54";"96";"120";"9";"-";"-";"-";"14";"-";"107";"0";"-";"540";"-";"3";"33";"-";"-";"7";"-";"-"
"181";"231001";"231001";"32";"5";"2";"1408";"1253";"28";"0";"1225";"201";"32";"284";"62";"8";"-";"-";"-";"12";"-";"52";"0";"-";"550";"-";"6";"16";"-";"-";"2";"-";"-"
"181";"231002";"231002";"32";"5";"2";"1482";"1350";"42";"3";"1305";"225";"10";"429";"58";"9";"-";"-";"-";"6";"-";"60";"0";"-";"479";"-";"4";"18";"-";"-";"7";"-";"-"
"181";"231003";"231003";"32";"5";"2";"836";"753";"16";"2";"735";"147";"13";"214";"40";"9";"-";"-";"-";"8";"-";"33";"0";"-";"243";"-";"4";"19";"-";"-";"5";"-";"-"
"181";"231004";"231004";"32";"5";"2";"395";"357";"5";"0";"352";"22";"7";"152";"12";"1";"-";"-";"-";"2";"-";"11";"0";"-";"136";"-";"0";"6";"-";"-";"3";"-";"-"
"181";"233001";"233001";"31";"5";"2";"2495";"2227";"61";"13";"2153";"511";"60";"163";"142";"46";"-";"-";"-";"17";"-";"156";"0";"-";"1009";"-";"2";"44";"-";"-";"3";"-";"-"
"181";"233002";"233002";"31";"5";"2";"3038";"2693";"57";"16";"2620";"550";"66";"225";"137";"41";"-";"-";"-";"17";"-";"203";"2";"-";"1332";"-";"7";"33";"-";"-";"7";"-";"-"
"181";"233003";"233003";"31";"5";"2";"924";"839";"15";"2";"822";"140";"29";"37";"53";"7";"-";"-";"-";"4";"-";"57";"1";"-";"480";"-";"2";"12";"-";"-";"0";"-";"-"
"181";"235001";"235001";"31";"5";"2";"2553";"2390";"39";"12";"2339";"434";"131";"343";"193";"64";"-";"-";"-";"13";"-";"145";"2";"-";"959";"-";"11";"41";"-";"-";"3";"-";"-"
"181";"235002";"235002";"31";"5";"2";"1219";"1144";"39";"3";"1102";"197";"58";"86";"121";"52";"-";"-";"-";"5";"-";"75";"1";"-";"445";"-";"1";"59";"-";"-";"2";"-";"-"
"181";"235003";"235003";"31";"5";"2";"4276";"3846";"164";"31";"3651";"891";"138";"376";"170";"43";"-";"-";"-";"31";"-";"251";"4";"-";"1700";"-";"12";"27";"-";"-";"8";"-";"-"
"181";"235004";"235004";"31";"5";"2";"457";"420";"16";"1";"403";"72";"20";"29";"37";"12";"-";"-";"-";"5";"-";"29";"0";"-";"193";"-";"0";"5";"-";"-";"1";"-";"-"
"181";"235005";"235005";"31";"5";"2";"1388";"1270";"48";"4";"1218";"252";"91";"183";"96";"16";"-";"-";"-";"9";"-";"75";"0";"-";"467";"-";"6";"22";"-";"-";"1";"-";"-"
"181";"237001";"237001";"31";"5";"2";"6153";"5578";"186";"14";"5378";"1543";"143";"539";"226";"81";"-";"-";"-";"29";"-";"390";"4";"-";"2338";"-";"9";"73";"-";"-";"3";"-";"-"
"181";"237002";"237002";"31";"5";"2";"4555";"4080";"156";"12";"3912";"1200";"97";"355";"199";"34";"-";"-";"-";"23";"-";"337";"0";"-";"1605";"-";"9";"43";"-";"-";"10";"-";"-"
"181";"251001";"251001";"35";"6";"2";"2595";"2343";"54";"10";"2279";"568";"64";"99";"110";"27";"-";"-";"-";"35";"-";"169";"-";"-";"1161";"-";"4";"38";"-";"4";"-";"-";"-"
"181";"251002";"251002";"35";"6";"2";"1967";"1773";"46";"2";"1725";"434";"78";"85";"94";"19";"-";"-";"-";"11";"-";"139";"-";"-";"831";"-";"9";"19";"-";"6";"-";"-";"-"
"181";"251003";"251003";"35";"6";"2";"1352";"1237";"45";"8";"1184";"302";"51";"59";"80";"10";"-";"-";"-";"8";"-";"106";"-";"-";"545";"-";"4";"19";"-";"0";"-";"-";"-"
"181";"251004";"251004";"35";"6";"2";"1168";"1072";"28";"3";"1041";"245";"47";"61";"34";"8";"-";"-";"-";"7";"-";"72";"-";"-";"556";"-";"1";"9";"-";"1";"-";"-";"-"
"181";"253001";"253001";"34";"6";"2";"1004";"863";"29";"0";"834";"235";"26";"89";"27";"5";"-";"-";"-";"6";"-";"106";"-";"-";"329";"-";"3";"5";"-";"3";"-";"-";"-"
"181";"253002";"253002";"34";"6";"2";"2645";"2457";"68";"10";"2379";"522";"82";"213";"66";"18";"-";"-";"-";"16";"-";"215";"-";"-";"1226";"-";"2";"14";"-";"5";"-";"-";"-"
"181";"253003";"253003";"34";"6";"2";"2002";"1818";"44";"4";"1770";"528";"49";"156";"74";"21";"-";"-";"-";"18";"-";"169";"-";"-";"736";"-";"0";"16";"-";"3";"-";"-";"-"
"181";"253004";"253004";"34";"6";"2";"3964";"3683";"96";"6";"3581";"835";"143";"338";"128";"40";"-";"-";"-";"27";"-";"311";"-";"-";"1729";"-";"6";"23";"-";"1";"-";"-";"-"
"181";"253005";"253005";"34";"6";"2";"4270";"3878";"129";"13";"3736";"861";"155";"410";"160";"38";"-";"-";"-";"69";"-";"342";"-";"-";"1673";"-";"8";"19";"-";"1";"-";"-";"-"
"181";"253006";"253006";"34";"6";"2";"1390";"1207";"46";"4";"1157";"283";"70";"111";"69";"8";"-";"-";"-";"25";"-";"110";"-";"-";"469";"-";"3";"6";"-";"3";"-";"-";"-"
"181";"253007";"253007";"34";"6";"2";"4068";"3678";"151";"8";"3519";"1054";"102";"305";"140";"33";"-";"-";"-";"51";"-";"335";"-";"-";"1459";"-";"5";"24";"-";"11";"-";"-";"-"
"181";"253008";"253008";"34";"6";"2";"2654";"2401";"64";"4";"2333";"603";"70";"202";"93";"26";"-";"-";"-";"15";"-";"241";"-";"-";"1067";"-";"1";"13";"-";"2";"-";"-";"-"
"181";"253009";"253009";"34";"6";"2";"3235";"2676";"88";"12";"2576";"852";"112";"140";"193";"17";"-";"-";"-";"31";"-";"389";"-";"-";"788";"-";"10";"26";"-";"18";"-";"-";"-"
"181";"253010";"253010";"34";"6";"2";"5026";"3874";"143";"35";"3696";"1326";"118";"246";"315";"36";"-";"-";"-";"43";"-";"495";"-";"-";"1022";"-";"10";"70";"-";"15";"-";"-";"-"
"181";"253011";"253011";"34";"6";"2";"5998";"5241";"179";"10";"5052";"1399";"147";"505";"234";"36";"-";"-";"-";"52";"-";"480";"-";"-";"2130";"-";"10";"45";"-";"14";"-";"-";"-"
"181";"255001";"255001";"33";"6";"2";"1998";"1827";"44";"5";"1778";"499";"84";"135";"151";"13";"-";"-";"-";"25";"-";"153";"-";"-";"663";"-";"4";"47";"-";"4";"-";"-";"-"
"181";"255002";"255002";"33";"6";"2";"445";"412";"17";"4";"391";"76";"20";"35";"14";"5";"-";"-";"-";"3";"-";"32";"-";"-";"198";"-";"1";"5";"-";"2";"-";"-";"-"
"181";"255003";"255003";"33";"6";"2";"6940";"6377";"184";"41";"6152";"1449";"361";"707";"283";"61";"-";"-";"-";"53";"-";"623";"-";"-";"2536";"-";"12";"61";"-";"6";"-";"-";"-"
"181";"255004";"255004";"33";"6";"2";"1905";"1779";"46";"3";"1730";"577";"78";"164";"86";"10";"-";"-";"-";"8";"-";"154";"-";"-";"631";"-";"7";"14";"-";"1";"-";"-";"-"
"181";"257001";"257001";"35";"6";"2";"2944";"2667";"109";"12";"2546";"766";"138";"193";"276";"29";"-";"-";"-";"37";"-";"147";"-";"-";"850";"-";"6";"100";"-";"4";"-";"-";"-"
"181";"257002";"257002";"35";"6";"2";"452";"408";"14";"1";"393";"96";"31";"42";"41";"6";"-";"-";"-";"12";"-";"28";"-";"-";"125";"-";"1";"11";"-";"0";"-";"-";"-"
"181";"257003";"257003";"35";"6";"2";"2207";"2017";"63";"4";"1950";"533";"82";"164";"132";"19";"-";"-";"-";"16";"-";"160";"-";"-";"803";"-";"6";"33";"-";"2";"-";"-";"-"
"181";"259001";"259001";"34";"6";"2";"3179";"2802";"91";"10";"2701";"771";"118";"235";"194";"15";"-";"-";"-";"34";"-";"204";"-";"-";"1067";"-";"7";"52";"-";"4";"-";"-";"-"
"181";"259002";"259002";"34";"6";"2";"4853";"4131";"126";"12";"3993";"1539";"109";"216";"328";"26";"-";"-";"-";"39";"-";"378";"-";"-";"1254";"-";"15";"80";"-";"9";"-";"-";"-"
"181";"259003";"259003";"34";"6";"2";"650";"599";"20";"1";"578";"152";"17";"67";"28";"3";"-";"-";"-";"5";"-";"45";"-";"-";"245";"-";"3";"12";"-";"1";"-";"-";"-"
"181";"259004";"259004";"34";"6";"2";"1524";"1346";"35";"3";"1308";"352";"43";"91";"72";"10";"-";"-";"-";"20";"-";"132";"-";"-";"562";"-";"8";"15";"-";"3";"-";"-";"-"
"181";"259005";"259005";"34";"6";"2";"3503";"2995";"133";"14";"2848";"1123";"76";"176";"183";"22";"-";"-";"-";"28";"-";"353";"-";"-";"818";"-";"10";"54";"-";"5";"-";"-";"-"
"181";"259006";"259006";"34";"6";"2";"3007";"2642";"72";"8";"2562";"803";"74";"163";"124";"21";"-";"-";"-";"12";"-";"291";"-";"-";"1024";"-";"5";"36";"-";"9";"-";"-";"-"
"181";"259007";"259007";"34";"6";"2";"4782";"4033";"116";"19";"3898";"1216";"153";"248";"306";"31";"-";"-";"-";"58";"-";"380";"-";"-";"1349";"-";"14";"133";"-";"10";"-";"-";"-"
"181";"259008";"259008";"34";"6";"2";"1030";"930";"29";"0";"901";"223";"39";"76";"59";"13";"-";"-";"-";"11";"-";"110";"-";"-";"339";"-";"4";"27";"-";"0";"-";"-";"-"
"181";"259009";"259009";"34";"6";"2";"3752";"3271";"87";"15";"3169";"1022";"100";"200";"235";"22";"-";"-";"-";"26";"-";"279";"-";"-";"1194";"-";"5";"78";"-";"8";"-";"-";"-"
"181";"259010";"259010";"34";"6";"2";"3932";"3443";"92";"9";"3342";"961";"145";"241";"215";"23";"-";"-";"-";"33";"-";"267";"-";"-";"1370";"-";"11";"71";"-";"5";"-";"-";"-"
"181";"261001";"261001";"35";"6";"2";"1611";"1496";"59";"4";"1433";"336";"78";"116";"81";"11";"-";"-";"-";"16";"-";"88";"-";"-";"683";"-";"2";"21";"-";"1";"-";"-";"-"
"181";"261002";"261002";"35";"6";"2";"399";"380";"10";"2";"368";"66";"26";"25";"46";"1";"-";"-";"-";"3";"-";"19";"-";"-";"177";"-";"0";"5";"-";"0";"-";"-";"-"
"181";"261003";"261003";"35";"6";"2";"1747";"1646";"65";"2";"1579";"273";"180";"112";"132";"10";"-";"-";"-";"25";"-";"37";"-";"-";"738";"-";"3";"67";"-";"2";"-";"-";"-"
"181";"261004";"261004";"35";"6";"2";"1890";"1713";"42";"5";"1666";"405";"110";"98";"73";"8";"-";"-";"-";"51";"-";"82";"-";"-";"789";"-";"4";"40";"-";"6";"-";"-";"-"
"181";"261005";"261005";"35";"6";"2";"876";"784";"20";"1";"763";"185";"39";"52";"53";"3";"-";"-";"-";"2";"-";"46";"-";"-";"335";"-";"6";"38";"-";"4";"-";"-";"-"
"181";"263001";"263001";"35";"6";"2";"1638";"1494";"50";"5";"1439";"399";"71";"120";"103";"15";"-";"-";"-";"13";"-";"91";"-";"-";"600";"-";"4";"23";"-";"0";"-";"-";"-"
"181";"263002";"263002";"35";"6";"2";"2803";"2590";"98";"8";"2484";"860";"141";"214";"115";"17";"-";"-";"-";"19";"-";"162";"-";"-";"916";"-";"8";"29";"-";"3";"-";"-";"-"
"181";"263003";"263003";"35";"6";"2";"856";"792";"31";"2";"759";"224";"21";"58";"48";"7";"-";"-";"-";"9";"-";"62";"-";"-";"323";"-";"1";"6";"-";"0";"-";"-";"-"
