"ValgId";"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"Boligstørrelse_Antal boliger_000-040";"Boligstørrelse_Antal boliger_040-079";"Boligstørrelse_Antal boliger_080-119";"Boligstørrelse_Antal boliger_120-159";"Boligstørrelse_Antal boliger_160-199";"Boligstørrelse_Antal boliger_200-";"Boligstørrelse_Antal boliger_Ingen BBR";"Boligstørrelse_Antal personer_000-040";"Boligstørrelse_Antal personer_040-079";"Boligstørrelse_Antal personer_080-119";"Boligstørrelse_Antal personer_120-159";"Boligstørrelse_Antal personer_160-199";"Boligstørrelse_Antal personer_200-";"Boligstørrelse_Antal personer_Ingen BBR";"Boligtype_Antal boliger";"Boligtype_Antal boliger_01. Stuehuse og parcelhuse";"Boligtype_Antal boliger_02. Række- og kædehuse";"Boligtype_Antal boliger_03. Flerfamiliehuse";"Boligtype_Antal boliger_04. Kollegier";"Boligtype_Antal boliger_05. Sommerhuse";"Boligtype_Antal boliger_06. Øvrige boliger";"Boligtype_Antal boliger_07. Ingen BBR-oplysninger";"Boligtype_Antal personer";"Boligtype_Antal personer_01. Stuehuse og parcelhuse";"Boligtype_Antal personer_02. Række- og kædehuse";"Boligtype_Antal personer_03. Flerfamiliehuse";"Boligtype_Antal personer_04. Kollegier";"Boligtype_Antal personer_05. Sommerhuse";"Boligtype_Antal personer_06. Øvrige boliger";"Boligtype_Antal personer_07. Ingen BBR-oplysninger";"Ejerforhold_Antal boliger";"Ejerforhold_Antal boliger_01. Ejerbolig";"Ejerforhold_Antal boliger_02. Andelsbolig";"Ejerforhold_Antal boliger_03. Almennyttig bolig";"Ejerforhold_Antal boliger_04. Lejer i offentligt ejet";"Ejerforhold_Antal boliger_05. Privat lejerbolig";"Ejerforhold_Antal boliger_06. Øvrige beboede boliger";"Ejerforhold_Antal boliger_07. Ingen BBR-oplysninger";"Ejerforhold_Antal personer";"Ejerforhold_Antal personer_01. Ejerbolig";"Ejerforhold_Antal personer_02. Andelsbolig";"Ejerforhold_Antal personer_03. Almennyttig bolig";"Ejerforhold_Antal personer_04. Lejer i offentligt ejet";"Ejerforhold_Antal personer_05. Privat lejerbolig";"Ejerforhold_Antal personer_06. Øvrige beboede boliger";"Ejerforhold_Antal personer_07. Ingen BBR-oplysninger";"grossincome_anhus";"grossincome_ma100";"grossincome_mi100";"grossincome_mi150";"grossincome_mi200";"grossincome_mi300";"grossincome_mi400";"grossincome_mi500";"grossincome_smbru";"grossincome_smfor";"transferPayments_afak_1";"transferPayments_afak_2";"transferPayments_afak_3";"transferPayments_cash_1";"transferPayments_cash_2";"transferPayments_cash_3";"transferPayments_eabe_1";"transferPayments_eabe_2";"transferPayments_eabe_3";"transferPayments_earl_1";"transferPayments_earl_2";"transferPayments_earl_3";"transferPayments_komm_1";"transferPayments_komm_2";"transferPayments_komm_3";"transferPayments_mat_1";"transferPayments_mat_2";"transferPayments_mat_3";"transferPayments_old_1";"transferPayments_old_2";"transferPayments_old_3";"transferPayments_orlo_1";"transferPayments_orlo_2";"transferPayments_orlo_3";"transferPayments_reha_1";"transferPayments_reha_2";"transferPayments_reha_3";"transferPayments_sick_1";"transferPayments_sick_2";"transferPayments_sick_3";"transferPayments_unem_1";"transferPayments_unem_2";"transferPayments_unem_3"
"181";"265010";"265010";"33";"6";"2";"290";"2281";"746";"63";"5";"3";"-";"330";"3309";"1991";"180";"15";"15";"-";"-";"67";"107";"3056";"157";"-";"1";"-";"-";"181";"298";"5178";"174";"-";"9";"-";"-";"688";"89";"2044";"4";"375";"188";"-";"-";"1181";"136";"3628";"6";"618";"271";"-";"3113";"486";"493";"365";"635";"331";"287";"519";"923733467";"540488499";"8";"21";"7";"83";"113";"21";"0";"0";"173";"18";"167";"292";"58";"34";"5";"34";"62";"0";"0";"0";"714";"21";"75";"9";"25";"29";"2";"90";"114";"46";"110";"165";"59"
"181";"267001";"267001";"35";"6";"2";"31";"413";"586";"478";"214";"138";"12";"34";"583";"1428";"1314";"621";"498";"43";"-";"1106";"287";"422";"-";"27";"18";"12";"-";"2978";"538";"800";"-";"39";"123";"43";"-";"1160";"44";"369";"12";"275";"-";"12";"-";"3073";"71";"738";"119";"477";"-";"43";"1676";"108";"155";"141";"234";"170";"271";"594";"716652381";"637192916";"2";"12";"6";"24";"26";"6";"0";"0";"119";"4";"44";"107";"13";"18";"2";"27";"56";"0";"0";"0";"416";"11";"56";"14";"2";"5";"0";"45";"120";"49";"54";"110";"61"
"181";"267002";"267002";"35";"6";"2";"11";"159";"317";"444";"177";"76";"1";"12";"240";"775";"1269";"572";"279";"4";"-";"910";"267";"5";"-";"1";"1";"1";"-";"2599";"504";"11";"-";"2";"31";"4";"-";"981";"58";"75";"2";"68";"-";"1";"-";"2750";"86";"125";"35";"151";"-";"4";"1346";"87";"126";"114";"188";"138";"219";"477";"575063769";"511303066";"2";"10";"5";"20";"21";"6";"0";"0";"97";"4";"36";"86";"11";"15";"3";"23";"45";"1";"0";"0";"335";"9";"46";"13";"3";"5";"1";"37";"98";"40";"44";"90";"49"
"181";"267003";"267003";"35";"6";"2";"-";"33";"122";"181";"77";"67";"1";"-";"50";"295";"475";"211";"221";"3";"-";"461";"8";"5";"-";"-";"6";"1";"-";"1201";"12";"11";"-";"-";"28";"3";"-";"412";"-";"-";"2";"66";"-";"1";"-";"1088";"-";"-";"11";"153";"-";"3";"478";"17";"27";"29";"59";"63";"97";"186";"226033803";"238091651";"1";"5";"1";"4";"4";"4";"0";"0";"51";"0";"4";"18";"2";"3";"3";"10";"14";"0";"0";"0";"93";"3";"13";"7";"0";"1";"1";"22";"48";"21";"28";"34";"29"
"181";"267004";"267004";"35";"6";"2";"8";"112";"329";"414";"185";"72";"5";"8";"205";"817";"1098";"548";"242";"12";"-";"862";"237";"5";"8";"3";"5";"5";"-";"2370";"520";"8";"8";"6";"6";"12";"-";"920";"29";"59";"2";"110";"-";"5";"-";"2478";"56";"144";"3";"237";"-";"12";"1143";"28";"61";"59";"131";"134";"223";"505";"540684761";"417175529";"1";"14";"3";"11";"11";"2";"0";"0";"95";"1";"17";"75";"7";"5";"0";"31";"39";"0";"0";"0";"194";"8";"27";"18";"2";"3";"1";"42";"98";"47";"27";"79";"57"
"181";"267005";"267005";"35";"6";"2";"1";"10";"76";"385";"105";"28";"1";"4";"16";"189";"1078";"313";"89";"4";"-";"513";"91";"-";"-";"-";"1";"1";"-";"1430";"255";"-";"-";"-";"4";"4";"-";"584";"9";"-";"-";"12";"-";"1";"-";"1650";"12";"-";"-";"27";"-";"4";"579";"15";"31";"30";"67";"68";"114";"256";"273570993";"211078861";"1";"8";"2";"6";"7";"2";"0";"0";"49";"2";"10";"38";"5";"4";"1";"17";"21";"1";"0";"0";"99";"5";"14";"10";"2";"2";"1";"22";"51";"25";"14";"40";"29"
"181";"269001";"269001";"34";"6";"2";"28";"230";"518";"576";"165";"82";"7";"39";"312";"1272";"1627";"532";"289";"9";"-";"979";"510";"85";"-";"-";"25";"7";"-";"2735";"1115";"151";"-";"-";"70";"9";"-";"1178";"162";"133";"20";"106";"-";"7";"-";"3260";"278";"227";"54";"252";"-";"9";"1578";"65";"90";"112";"179";"198";"271";"661";"724998931";"707691138";"6";"10";"6";"16";"16";"3";"0";"0";"144";"1";"30";"66";"12";"6";"0";"34";"58";"0";"0";"0";"281";"13";"51";"6";"2";"6";"0";"54";"128";"61";"39";"97";"64"
"181";"269002";"269002";"34";"6";"2";"2";"10";"84";"100";"57";"43";"3";"4";"21";"207";"292";"173";"135";"7";"-";"279";"-";"13";"-";"-";"4";"3";"-";"798";"-";"28";"-";"-";"6";"7";"-";"272";"-";"-";"6";"18";"-";"3";"-";"771";"-";"-";"17";"44";"-";"7";"225";"9";"12";"16";"25";"28";"38";"94";"103571275";"101098734";"0";"1";"0";"2";"2";"0";"0";"0";"20";"0";"4";"9";"1";"0";"0";"4";"8";"0";"0";"0";"40";"1";"7";"0";"0";"0";"0";"7";"18";"8";"5";"13";"9"
"181";"269003";"269003";"34";"6";"2";"-";"13";"99";"77";"36";"40";"-";"-";"21";"245";"242";"111";"143";"-";"-";"228";"31";"4";"-";"-";"2";"-";"-";"684";"55";"15";"-";"-";"8";"-";"-";"234";"7";"-";"4";"20";"-";"-";"-";"694";"10";"-";"11";"47";"-";"-";"237";"10";"15";"17";"28";"30";"42";"100";"108311382";"105725679";"2";"3";"3";"3";"3";"1";"0";"0";"23";"1";"6";"11";"3";"2";"0";"7";"9";"0";"0";"0";"43";"3";"8";"2";"1";"2";"0";"9";"20";"11";"7";"16";"10"
"181";"269004";"269004";"34";"6";"2";"31";"288";"777";"794";"273";"99";"5";"35";"359";"1889";"2191";"795";"285";"32";"-";"1386";"316";"549";"-";"9";"2";"5";"-";"3760";"827";"948";"-";"16";"3";"32";"-";"1844";"-";"314";"1";"87";"16";"5";"-";"4716";"-";"668";"2";"147";"21";"32";"2169";"80";"148";"132";"284";"227";"308";"990";"1071597189";"1143345439";"2";"20";"4";"28";"23";"4";"0";"0";"197";"4";"32";"122";"26";"22";"2";"31";"70";"0";"0";"0";"364";"9";"53";"4";"3";"6";"0";"60";"131";"95";"60";"113";"95"
"181";"269005";"269005";"34";"6";"2";"36";"697";"1466";"1035";"321";"93";"6";"41";"1012";"3568";"2878";"932";"284";"16";"-";"1759";"727";"1133";"-";"18";"11";"6";"-";"4749";"1889";"2023";"-";"31";"23";"16";"-";"2464";"369";"722";"1";"84";"8";"6";"-";"6486";"696";"1308";"4";"204";"17";"16";"3811";"207";"302";"255";"511";"450";"570";"1516";"1747078400";"1554156450";"7";"33";"14";"28";"43";"5";"0";"0";"300";"14";"43";"204";"36";"29";"5";"82";"155";"0";"0";"0";"745";"29";"79";"16";"8";"11";"2";"85";"230";"159";"102";"208";"142"
"181";"271001";"271001";"34";"6";"2";"20";"269";"327";"173";"69";"47";"4";"28";"451";"719";"445";"192";"174";"5";"-";"418";"53";"20";"-";"399";"15";"4";"-";"1105";"111";"43";"-";"721";"29";"5";"-";"750";"16";"8";"29";"102";"-";"4";"-";"1702";"41";"10";"42";"214";"-";"5";"920";"49";"94";"77";"193";"140";"139";"228";"348756055";"300612206";"3";"9";"1";"9";"13";"0";"0";"0";"132";"1";"12";"60";"11";"5";"2";"10";"21";"0";"0";"0";"232";"8";"19";"8";"0";"4";"1";"32";"55";"36";"20";"90";"63"
"181";"271002";"271002";"34";"6";"2";"19";"120";"311";"393";"227";"68";"2";"23";"168";"676";"998";"644";"225";"6";"-";"870";"144";"2";"-";"102";"20";"2";"-";"2252";"243";"2";"-";"186";"51";"6";"-";"981";"50";"26";"5";"76";"-";"2";"-";"2474";"81";"30";"25";"124";"-";"6";"1122";"48";"95";"66";"145";"117";"204";"447";"518836949";"573527334";"2";"10";"4";"4";"7";"3";"0";"0";"154";"1";"7";"54";"3";"3";"1";"7";"22";"0";"0";"0";"281";"5";"34";"10";"4";"6";"0";"22";"63";"46";"27";"53";"53"
"181";"271003";"271003";"34";"6";"2";"19";"200";"367";"321";"133";"78";"47";"21";"257";"841";"878";"383";"260";"52";"-";"772";"293";"6";"-";"-";"47";"47";"-";"2075";"488";"10";"-";"-";"67";"52";"-";"783";"60";"121";"50";"103";"1";"47";"-";"2068";"86";"230";"57";"198";"1";"52";"1145";"122";"170";"108";"150";"144";"178";"273";"402111475";"470680404";"5";"15";"2";"11";"12";"3";"0";"0";"122";"3";"32";"82";"17";"11";"0";"16";"20";"0";"0";"0";"403";"6";"36";"12";"1";"7";"0";"22";"80";"22";"27";"64";"37"
"181";"271004";"271004";"34";"6";"2";"-";"20";"46";"24";"8";"19";"2";"-";"33";"106";"58";"31";"60";"11";"-";"110";"-";"7";"-";"-";"-";"2";"-";"278";"-";"10";"-";"-";"-";"11";"-";"101";"-";"-";"7";"9";"-";"2";"-";"257";"-";"-";"10";"21";"-";"11";"119";"6";"8";"9";"12";"21";"21";"42";"50699415";"42467477";"0";"4";"2";"0";"2";"0";"0";"0";"11";"1";"2";"7";"2";"1";"0";"6";"3";"0";"0";"0";"25";"0";"6";"0";"0";"0";"1";"2";"17";"2";"5";"17";"6"
"181";"271005";"271005";"34";"6";"2";"4";"33";"98";"93";"60";"51";"-";"4";"67";"229";"249";"168";"184";"-";"-";"329";"-";"8";"-";"-";"2";"-";"-";"863";"-";"11";"-";"-";"27";"-";"-";"301";"-";"-";"6";"32";"-";"-";"-";"798";"-";"-";"8";"95";"-";"-";"338";"15";"23";"23";"46";"41";"66";"124";"148658574";"187451660";"0";"8";"0";"1";"3";"2";"0";"0";"35";"0";"3";"21";"4";"1";"1";"7";"7";"0";"0";"0";"76";"6";"7";"2";"1";"1";"0";"9";"27";"13";"3";"23";"17"
"181";"271006";"271006";"34";"6";"2";"-";"29";"137";"159";"85";"65";"6";"-";"44";"293";"398";"242";"188";"9";"-";"440";"6";"21";"-";"-";"8";"6";"-";"1089";"7";"42";"-";"-";"27";"9";"-";"404";"-";"-";"9";"62";"-";"6";"-";"998";"-";"-";"10";"157";"-";"9";"476";"22";"41";"21";"62";"73";"90";"167";"212123923";"213727414";"1";"4";"1";"0";"2";"1";"0";"0";"43";"1";"7";"38";"2";"1";"0";"5";"15";"0";"0";"0";"108";"4";"14";"6";"1";"1";"0";"13";"33";"22";"21";"25";"36"
"181";"271007";"271007";"34";"6";"2";"-";"10";"24";"23";"14";"12";"-";"-";"14";"58";"75";"27";"42";"-";"-";"73";"10";"-";"-";"-";"-";"-";"-";"202";"14";"-";"-";"-";"-";"-";"-";"69";"-";"8";"2";"4";"-";"-";"-";"189";"-";"10";"4";"13";"-";"-";"82";"6";"7";"7";"10";"9";"14";"29";"35140265";"38174423";"0";"1";"0";"1";"1";"0";"0";"0";"9";"0";"3";"9";"0";"0";"0";"2";"1";"1";"0";"0";"23";"0";"4";"1";"1";"0";"0";"0";"2";"4";"2";"5";"4"
"181";"301001";"301001";"37";"7";"2";"-";"23";"80";"70";"47";"50";"-";"-";"31";"184";"176";"154";"151";"-";"-";"248";"8";"8";"-";"3";"3";"-";"-";"653";"13";"16";"-";"5";"9";"-";"-";"206";"-";"6";"-";"57";"1";"-";"-";"550";"-";"7";"-";"138";"1";"-";"268";"17";"37";"28";"47";"39";"38";"62";"97427697";"115721828";"1";"5";"0";"11";"13";"1";"0";"0";"29";"1";"16";"26";"3";"3";"0";"2";"6";"0";"0";"0";"91";"3";"7";"2";"0";"3";"0";"7";"12";"9";"12";"24";"16"
"181";"301002";"301002";"37";"7";"2";"9";"191";"384";"259";"133";"90";"18";"9";"288";"856";"697";"446";"288";"39";"-";"845";"107";"21";"-";"57";"36";"18";"-";"2203";"176";"45";"-";"90";"70";"39";"-";"814";"-";"57";"26";"169";"-";"18";"-";"2059";"-";"107";"33";"385";"-";"39";"1089";"115";"138";"95";"172";"155";"159";"255";"387614930";"281439122";"2";"22";"7";"17";"32";"3";"0";"0";"137";"10";"42";"117";"19";"7";"3";"15";"13";"0";"0";"0";"316";"4";"32";"4";"5";"8";"1";"31";"89";"37";"55";"124";"55"
"181";"301003";"301003";"37";"7";"2";"2";"30";"91";"55";"19";"18";"11";"3";"38";"156";"101";"38";"45";"11";"-";"174";"21";"3";"-";"12";"5";"11";"-";"319";"26";"6";"-";"18";"12";"11";"-";"167";"7";"6";"5";"30";"-";"11";"-";"304";"9";"6";"8";"54";"-";"11";"223";"47";"41";"31";"48";"26";"18";"12";"50939778";"84246905";"0";"0";"1";"3";"5";"1";"0";"0";"24";"2";"8";"44";"1";"0";"0";"1";"3";"1";"0";"0";"104";"1";"1";"1";"0";"0";"0";"4";"12";"13";"2";"17";"15"
"181";"301004";"301004";"37";"7";"2";"1";"58";"112";"98";"44";"35";"2";"1";"84";"257";"262";"104";"124";"7";"-";"320";"8";"15";"-";"1";"4";"2";"-";"777";"9";"26";"-";"1";"19";"7";"-";"277";"-";"-";"5";"66";"-";"2";"-";"680";"-";"-";"17";"135";"-";"7";"349";"34";"40";"26";"59";"61";"66";"63";"119950288";"88021605";"2";"3";"3";"11";"12";"1";"0";"0";"21";"0";"23";"35";"9";"6";"1";"6";"6";"0";"0";"0";"92";"4";"12";"3";"0";"1";"0";"18";"30";"9";"22";"33";"17"
"181";"301005";"301005";"37";"7";"2";"2";"216";"298";"277";"70";"38";"10";"2";"288";"643";"774";"207";"132";"28";"-";"545";"250";"91";"-";"-";"15";"10";"-";"1472";"381";"157";"-";"-";"36";"28";"-";"584";"29";"101";"47";"140";"-";"10";"-";"1526";"43";"157";"49";"271";"-";"28";"892";"114";"143";"78";"150";"101";"142";"164";"286690239";"162328882";"2";"11";"3";"21";"17";"0";"0";"0";"92";"3";"61";"83";"24";"12";"2";"14";"11";"0";"0";"0";"299";"4";"27";"2";"3";"6";"0";"34";"59";"19";"57";"65";"37"
"181";"301006";"301006";"37";"7";"2";"17";"121";"146";"113";"51";"55";"31";"24";"196";"302";"294";"151";"169";"31";"-";"348";"8";"12";"-";"128";"7";"31";"-";"875";"8";"19";"-";"222";"12";"31";"-";"399";"-";"13";"4";"87";"-";"31";"-";"911";"-";"13";"11";"201";"-";"31";"541";"71";"77";"53";"118";"73";"58";"91";"178689135";"255914412";"1";"14";"0";"13";"20";"3";"0";"0";"65";"0";"28";"54";"5";"5";"1";"7";"5";"0";"0";"0";"181";"2";"10";"3";"1";"3";"0";"15";"27";"25";"26";"60";"29"
"181";"303001";"303001";"39";"7";"2";"18";"289";"596";"649";"208";"121";"59";"77";"377";"1211";"1736";"630";"518";"78";"-";"1404";"273";"149";"1";"2";"52";"59";"-";"3659";"420";"226";"1";"3";"240";"78";"-";"1308";"36";"320";"1";"216";"-";"59";"-";"3426";"52";"496";"53";"522";"-";"78";"1976";"207";"282";"209";"328";"243";"328";"379";"666237414";"602199110";"4";"26";"3";"27";"26";"3";"0";"0";"172";"24";"115";"222";"56";"23";"1";"29";"32";"1";"0";"0";"774";"9";"43";"11";"3";"19";"2";"46";"110";"38";"53";"126";"51"
"181";"303002";"303002";"39";"7";"2";"17";"125";"210";"242";"74";"61";"16";"18";"178";"459";"653";"212";"218";"36";"-";"562";"78";"48";"-";"2";"39";"16";"-";"1470";"112";"87";"-";"3";"66";"36";"-";"533";"-";"52";"27";"117";"-";"16";"-";"1371";"-";"82";"42";"243";"-";"36";"718";"61";"94";"67";"121";"112";"122";"141";"244819919";"159928767";"3";"15";"1";"13";"20";"0";"0";"0";"77";"13";"38";"87";"16";"9";"3";"14";"17";"0";"0";"0";"200";"5";"12";"2";"2";"9";"0";"26";"55";"15";"28";"66";"36"
"181";"303003";"303003";"39";"7";"2";"2";"36";"93";"71";"44";"45";"-";"3";"66";"203";"197";"133";"135";"-";"-";"273";"2";"-";"-";"12";"4";"-";"-";"682";"2";"-";"-";"26";"27";"-";"-";"259";"-";"-";"5";"27";"-";"-";"-";"638";"-";"-";"20";"79";"-";"-";"288";"19";"24";"25";"48";"56";"53";"63";"105860533";"101710827";"0";"5";"3";"3";"6";"2";"0";"0";"25";"13";"22";"35";"2";"3";"0";"4";"5";"0";"0";"0";"82";"1";"8";"1";"0";"4";"1";"8";"17";"7";"8";"35";"10"
"181";"305001";"305001";"37";"7";"2";"37";"362";"518";"438";"172";"91";"27";"45";"502";"1164";"1175";"518";"279";"43";"-";"1077";"236";"210";"-";"68";"27";"27";"-";"2832";"311";"398";"-";"106";"36";"43";"-";"1102";"87";"120";"19";"265";"25";"27";"-";"2765";"115";"229";"29";"516";"29";"43";"1574";"145";"210";"166";"267";"223";"249";"311";"534588919";"415439381";"4";"21";"5";"34";"34";"8";"0";"0";"172";"9";"67";"151";"29";"25";"5";"27";"30";"0";"0";"0";"492";"6";"32";"4";"3";"10";"0";"44";"97";"41";"55";"136";"70"
"181";"305002";"305002";"37";"7";"2";"31";"344";"555";"428";"160";"128";"11";"44";"561";"1286";"1175";"495";"384";"34";"-";"1189";"177";"89";"1";"166";"24";"11";"-";"3125";"294";"164";"1";"298";"63";"34";"-";"1278";"-";"103";"49";"210";"6";"11";"-";"3199";"-";"182";"68";"484";"12";"34";"1673";"154";"223";"176";"284";"237";"265";"330";"568141381";"441513647";"4";"23";"5";"36";"36";"9";"0";"0";"183";"9";"71";"160";"31";"26";"5";"28";"32";"0";"0";"0";"523";"6";"34";"5";"3";"11";"0";"46";"103";"43";"59";"145";"75"
"181";"305003";"305003";"37";"7";"2";"39";"284";"307";"245";"119";"86";"9";"55";"460";"752";"650";"333";"266";"21";"-";"772";"43";"45";"-";"177";"43";"9";"-";"1988";"75";"70";"-";"314";"69";"21";"-";"834";"8";"34";"37";"167";"-";"9";"-";"2081";"12";"69";"49";"305";"-";"21";"1055";"97";"141";"111";"179";"150";"167";"208";"358438494";"278549481";"2";"14";"3";"22";"23";"5";"0";"0";"115";"6";"45";"101";"19";"16";"3";"18";"20";"0";"0";"0";"330";"4";"21";"3";"2";"7";"0";"29";"65";"27";"37";"91";"47"
"181";"305004";"305004";"37";"7";"2";"44";"260";"427";"390";"151";"115";"10";"47";"378";"990";"1112";"457";"371";"20";"-";"1029";"193";"113";"-";"3";"49";"10";"-";"2746";"322";"207";"-";"3";"77";"20";"-";"1010";"8";"158";"37";"171";"3";"10";"-";"2677";"10";"255";"40";"369";"4";"20";"1453";"137";"196";"154";"248";"208";"231";"288";"493057521";"383164528";"6";"22";"7";"33";"34";"10";"0";"0";"161";"9";"64";"141";"28";"25";"6";"26";"31";"1";"0";"0";"457";"8";"31";"6";"4";"11";"1";"42";"92";"40";"53";"127";"67"
"181";"307001";"307001";"40";"7";"2";"12";"399";"569";"485";"219";"169";"20";"18";"600";"1225";"1301";"618";"582";"55";"-";"1396";"319";"108";"-";"1";"29";"20";"-";"3568";"485";"182";"-";"1";"108";"55";"-";"1209";"35";"311";"2";"296";"-";"20";"-";"3084";"47";"468";"6";"739";"-";"55";"1836";"200";"252";"185";"306";"245";"277";"371";"611729858";"596659781";"9";"22";"9";"22";"21";"3";"0";"0";"121";"6";"87";"188";"29";"19";"1";"21";"53";"0";"0";"0";"632";"7";"31";"4";"8";"9";"1";"56";"99";"51";"73";"151";"65"
"181";"307003";"307003";"40";"7";"2";"-";"144";"289";"229";"109";"96";"7";"-";"235";"644";"604";"323";"305";"44";"-";"737";"63";"61";"-";"1";"5";"7";"-";"1882";"99";"110";"-";"1";"19";"44";"-";"683";"24";"51";"-";"109";"-";"7";"-";"1764";"33";"74";"-";"240";"-";"44";"865";"77";"109";"84";"147";"160";"129";"159";"295535232";"209682924";"5";"10";"2";"6";"6";"1";"0";"0";"62";"2";"58";"122";"25";"9";"0";"18";"23";"0";"0";"0";"263";"4";"19";"2";"1";"8";"0";"18";"82";"22";"40";"105";"36"
"181";"309001";"309001";"38";"7";"2";"16";"323";"429";"318";"118";"84";"6";"18";"443";"915";"860";"345";"282";"14";"-";"881";"248";"137";"-";"1";"21";"6";"-";"2199";"389";"200";"-";"2";"73";"14";"-";"828";"26";"196";"18";"220";"-";"6";"-";"2052";"34";"298";"63";"416";"-";"14";"1269";"130";"219";"123";"221";"163";"184";"229";"411235275";"348477555";"4";"16";"2";"24";"26";"0";"0";"0";"108";"7";"60";"130";"21";"11";"3";"19";"25";"0";"0";"0";"465";"4";"26";"4";"6";"6";"0";"18";"65";"25";"49";"109";"56"
"181";"309002";"309002";"38";"7";"2";"5";"147";"220";"167";"103";"76";"2";"6";"223";"456";"444";"298";"239";"3";"-";"543";"44";"10";"-";"91";"30";"2";"-";"1366";"57";"22";"-";"152";"69";"3";"-";"577";"-";"32";"25";"84";"-";"2";"-";"1390";"-";"44";"27";"205";"-";"3";"726";"71";"92";"78";"131";"98";"97";"159";"256562968";"341635948";"2";"11";"2";"12";"17";"1";"0";"0";"92";"1";"33";"80";"11";"4";"0";"17";"15";"0";"0";"0";"238";"4";"12";"3";"0";"4";"0";"19";"51";"23";"24";"54";"40"
"181";"309003";"309003";"38";"7";"2";"1";"89";"84";"76";"23";"10";"1";"1";"136";"165";"192";"60";"27";"2";"-";"221";"45";"-";"-";"15";"2";"1";"-";"495";"61";"-";"-";"22";"3";"2";"-";"211";"9";"12";"-";"51";"-";"1";"-";"457";"12";"16";"-";"96";"-";"2";"286";"52";"46";"29";"53";"33";"29";"44";"81441873";"84608125";"1";"4";"0";"3";"3";"3";"0";"0";"47";"0";"15";"49";"3";"1";"0";"2";"7";"0";"0";"0";"115";"0";"5";"1";"2";"0";"0";"2";"14";"4";"13";"26";"17"
"181";"309004";"309004";"38";"7";"2";"8";"109";"129";"113";"48";"32";"-";"12";"183";"299";"284";"123";"94";"-";"-";"335";"38";"2";"-";"59";"5";"-";"-";"829";"59";"2";"-";"98";"7";"-";"-";"362";"-";"24";"6";"47";"-";"-";"-";"840";"-";"41";"9";"105";"-";"-";"441";"38";"53";"58";"78";"65";"74";"75";"144799991";"162107525";"1";"3";"1";"10";"6";"1";"0";"0";"70";"1";"26";"56";"6";"5";"0";"3";"7";"0";"0";"0";"122";"1";"17";"2";"3";"6";"0";"7";"34";"19";"9";"34";"26"
"181";"311001";"311001";"40";"7";"2";"-";"102";"183";"244";"97";"94";"9";"-";"143";"397";"673";"258";"262";"26";"-";"577";"107";"22";"-";"-";"14";"9";"-";"1506";"155";"51";"-";"-";"21";"26";"-";"565";"24";"31";"2";"98";"-";"9";"-";"1472";"34";"39";"4";"184";"-";"26";"718";"50";"73";"62";"114";"114";"133";"169";"267177323";"235942560";"1";"11";"1";"9";"11";"0";"0";"0";"47";"3";"27";"67";"12";"4";"0";"13";"20";"0";"0";"0";"195";"5";"16";"1";"1";"5";"0";"21";"45";"25";"25";"65";"31"
"181";"311002";"311002";"40";"7";"2";"-";"66";"183";"160";"109";"90";"8";"-";"115";"415";"387";"321";"265";"23";"-";"552";"45";"7";"-";"-";"4";"8";"-";"1392";"84";"18";"-";"-";"9";"23";"-";"496";"6";"17";"9";"80";"-";"8";"-";"1264";"9";"25";"11";"194";"-";"23";"607";"42";"62";"52";"96";"96";"113";"143";"226073119";"199643705";"1";"9";"0";"7";"9";"0";"0";"0";"40";"3";"23";"57";"10";"3";"0";"11";"17";"0";"0";"0";"165";"4";"14";"1";"1";"5";"0";"18";"38";"21";"21";"55";"26"
"181";"311003";"311003";"40";"7";"2";"15";"69";"146";"119";"67";"83";"3";"19";"102";"336";"313";"209";"310";"12";"-";"392";"96";"3";"1";"-";"7";"3";"-";"1039";"173";"4";"3";"-";"70";"12";"-";"347";"-";"90";"4";"58";"-";"3";"-";"924";"-";"156";"44";"165";"-";"12";"520";"36";"53";"45";"82";"82";"96";"123";"193664036";"171023453";"1";"8";"0";"6";"8";"0";"0";"0";"34";"2";"20";"49";"9";"3";"0";"9";"15";"0";"0";"0";"141";"3";"12";"1";"1";"4";"0";"15";"33";"18";"18";"47";"22"
"181";"311004";"311004";"40";"7";"2";"1";"101";"200";"228";"106";"71";"1";"3";"152";"451";"639";"305";"207";"1";"-";"605";"90";"12";"-";"-";"-";"1";"-";"1580";"152";"25";"-";"-";"-";"1";"-";"555";"20";"46";"4";"82";"-";"1";"-";"1470";"41";"65";"7";"174";"-";"1";"692";"50";"73";"61";"111";"111";"130";"165";"256506041";"226518821";"4";"13";"3";"11";"11";"2";"0";"0";"46";"6";"28";"66";"13";"6";"1";"13";"22";"0";"0";"0";"189";"7";"18";"2";"4";"7";"1";"22";"45";"26";"27";"64";"33"
