"year","valgstedid","voters","votes","a","b","c","v","vsnavn","komnavn","kredsnavn","kontanthjaelp","arbejd","boligstoer_kvm","ejer","formue","indkomst","indkomst_80pct","zip","muninum","y","zipy","hp_1yr","hp_2yr","incsupport","hp_1yrposchange","hp_1yrnegchange","hp_2yrposchange","hp_2yrnegchange"
2011,751063,8786,7480,0.324733,0.134893,0.0280749,0.121123,"Center -10 (Frydenlundskolen)","Århus","3. Århus Nord",0.0457347,0.593912,80.4198,0.186039,393000,324561,511268,8210,751,11,"8210_11",-8.33681,8.17542,0.149198,0,8.33681,8.17542,0
2015,751063,8839,7088,0.307562,0.0688488,0.0221501,0.0907167,"Center -10 (Frydenlundskolen)","Århus","3. Århus Nord",0.0457347,0.593912,80.4198,0.186039,393000,324561,511268,8210,751,15,"8210_15",-9.66088,2.22962,0.376411,0,9.66088,2.22962,0
2005,751064,4807,4104,0.346735,0.12232,0.081384,0.149366,"Åby Skole","Århus","2. Århus Vest",0.0417107,0.617954,89.3997,0.395238,749370,443820,6.81304e+06,8000,751,5,"8000_5",32.6098,46.8416,0.23075,32.6098,0,46.8416,0
2007,751064,4715,4154,0.331247,0.0616273,0.0625903,0.136736,"Åby Skole","Århus","2. Århus Vest",0.0417107,0.617954,89.3997,0.395238,749370,443820,6.81304e+06,8000,751,7,"8000_7",-12.9286,-9.65721,0.199326,0,12.9286,0,9.65721
2011,751064,4954,4388,0.310392,0.131039,0.0330447,0.148131,"Åby Skole","Århus","2. Århus Vest",0.0417107,0.617954,89.3654,0.378343,749370,443820,6.81304e+06,8000,751,11,"8000_11",-1.52292,7.56592,0.181176,0,1.52292,7.56592,0
2015,751064,5033,4300,0.307442,0.0630233,0.0227907,0.11093,"Åby Skole","Århus","2. Århus Vest",0.0417107,0.617954,89.3654,0.378343,749370,443820,6.81304e+06,8000,751,15,"8000_15",9.28529,15.4752,0.370465,9.28529,0,15.4752,0
2005,751065,5259,4779,0.283741,0.122201,0.121155,0.229546,"Ellevangskolen,Risskov","Århus","4. Århus Øst",0.0271327,0.665218,111.359,0.616519,1.21753e+06,517079,783765,8240,751,5,"8240_5",22.2983,36.301,0.350701,22.2983,0,36.301,0
2007,751065,5477,5057,0.266759,0.0854261,0.101641,0.220486,"Ellevangskolen,Risskov","Århus","4. Århus Øst",0.0271327,0.665218,111.359,0.616519,1.21753e+06,517079,783765,8240,751,7,"8240_7",-10.4174,-3.52017,0.322128,0,10.4174,0,3.52017
2011,751065,5766,5331,0.265616,0.144063,0.043519,0.233915,"Ellevangskolen,Risskov","Århus","4. Århus Øst",0.0271327,0.665218,107.581,0.545139,1.21753e+06,517079,783765,8240,751,11,"8240_11",-6.35976,11.8386,0.277434,0,6.35976,11.8386,0
2015,751065,5929,5406,0.295228,0.0699223,0.0327414,0.162597,"Ellevangskolen,Risskov","Århus","4. Århus Øst",0.0271327,0.665218,107.581,0.545139,1.21753e+06,517079,783765,8240,751,15,"8240_15",11.9547,5.29611,0.36515,11.9547,0,5.29611,0
2005,751066,4373,3841,0.177818,0.101796,0.173653,0.353814,"Skåde Skole","Århus","1. Århus Syd",0.0250969,0.641738,112.102,0.465612,1.73133e+06,639157,933355,8000,751,5,"8000_5",32.6098,46.8416,0.527467,32.6098,0,46.8416,0
2007,751066,4308,3878,0.172254,0.0698814,0.168901,0.328778,"Skåde Skole","Århus","1. Århus Syd",0.0250969,0.641738,112.102,0.465612,1.73133e+06,639157,933355,8000,751,7,"8000_7",-12.9286,-9.65721,0.497679,0,12.9286,0,9.65721
2011,751066,4373,3953,0.167721,0.128763,0.0647609,0.355679,"Skåde Skole","Århus","1. Århus Syd",0.0250969,0.641738,113.109,0.475697,1.73133e+06,639157,933355,8000,751,11,"8000_11",-1.52292,7.56592,0.42044,0,1.52292,7.56592,0
2015,751066,4677,4228,0.20246,0.0735572,0.057947,0.238411,"Skåde Skole","Århus","1. Århus Syd",0.0250969,0.641738,113.109,0.475697,1.73133e+06,639157,933355,8000,751,15,"8000_15",9.28529,15.4752,0.276017,9.28529,0,15.4752,0
2005,751067,4036,3494,0.29107,0.170292,0.0953062,0.175444,"Katrinebjergskolen","Århus","3. Århus Nord",0.0423777,0.697919,71.853,0.246172,473402,344763,522604,8200,751,5,"8200_5",28.9258,38.067,0.27075,28.9258,0,38.067,0
2007,751067,3910,3473,0.279873,0.0976101,0.0806219,0.155485,"Katrinebjergskolen","Århus","3. Århus Nord",0.0423777,0.697919,71.853,0.246172,473402,344763,522604,8200,751,7,"8200_7",-15.914,-11.6168,0.236107,0,15.914,0,11.6168
2011,751067,4353,3926,0.230769,0.190015,0.0364238,0.179317,"Katrinebjergskolen","Århus","3. Århus Nord",0.0423777,0.697919,70.7714,0.214767,473402,344763,522604,8200,751,11,"8200_11",-2.57944,7.93944,0.215741,0,2.57944,7.93944,0
2015,751067,4788,4225,0.227219,0.102722,0.0231953,0.126391,"Katrinebjergskolen","Århus","3. Århus Nord",0.0423777,0.697919,70.7714,0.214767,473402,344763,522604,8200,751,15,"8200_15",13.7189,11.2217,0.329941,13.7189,0,11.2217,0
2005,751068,3173,2625,0.450286,0.0929524,0.04,0.108571,"Vorrevangskolen","Århus","3. Århus Nord",0.046271,0.52774,85,0.130556,322962,362876,556390,8200,751,5,"8200_5",28.9258,38.067,0.148571,28.9258,0,38.067,0
2007,751068,3125,2675,0.39028,0.0474766,0.0340187,0.0919626,"Vorrevangskolen","Århus","3. Århus Nord",0.046271,0.52774,85,0.130556,322962,362876,556390,8200,751,7,"8200_7",-15.914,-11.6168,0.125981,0,15.914,0,11.6168
2011,751068,3143,2696,0.372033,0.09273,0.0155786,0.0949555,"Vorrevangskolen","Århus","3. Århus Nord",0.046271,0.52774,85.3089,0.127146,322962,362876,556390,8200,751,11,"8200_11",-2.57944,7.93944,0.110534,0,2.57944,7.93944,0
2015,751068,3165,2647,0.329052,0.0566679,0.0170004,0.0604458,"Vorrevangskolen","Århus","3. Århus Nord",0.046271,0.52774,85.3089,0.127146,322962,362876,556390,8200,751,15,"8200_15",13.7189,11.2217,0.38572,13.7189,0,11.2217,0
2005,756001,1811,1538,0.190507,0.0526658,0.0617685,0.405722,"Ejstrup","Ikast-Brande","7. Ikast",0.033969,0.585221,124.991,0.70283,1.10054e+06,463276,681522,7430,756,5,"7430_5",8.06354,12.3502,0.46749,8.06354,0,12.3502,0
2007,756001,1823,1583,0.190145,0.0233733,0.0663298,0.381554,"Ejstrup","Ikast-Brande","7. Ikast",0.033969,0.585221,124.991,0.70283,1.10054e+06,463276,681522,7430,756,7,"7430_7",26.1592,47.7295,0.447884,26.1592,0,47.7295,0
2011,756001,1806,1579,0.18936,0.0550982,0.0424319,0.340089,"Ejstrup","Ikast-Brande","7. Ikast",0.033969,0.585221,127.764,0.687273,1.10054e+06,463276,681522,7430,756,11,"7430_11",-12.3357,28.8984,0.382521,0,12.3357,28.8984,0
2015,756001,1787,1583,0.182565,0.0151611,0.037271,0.259002,"Ejstrup","Ikast-Brande","7. Ikast",0.033969,0.585221,127.764,0.687273,1.10054e+06,463276,681522,7430,756,15,"7430_15",3.70694,15.8055,0.197726,3.70694,0,15.8055,0
2005,756002,413,351,0.179487,0.034188,0.0740741,0.384615,"Gludsted","Ikast-Brande","7. Ikast",0.0313015,0.635914,135.893,0.803571,1.48374e+06,539563,689739,7430,756,5,"7430_5",8.06354,12.3502,0.458689,8.06354,0,12.3502,0
2007,756002,398,355,0.191549,0.0197183,0.0704225,0.377465,"Gludsted","Ikast-Brande","7. Ikast",0.0313015,0.635914,135.893,0.803571,1.48374e+06,539563,689739,7430,756,7,"7430_7",26.1592,47.7295,0.447887,26.1592,0,47.7295,0
2011,756002,407,358,0.192737,0.0446927,0.0223464,0.382682,"Gludsted","Ikast-Brande","7. Ikast",0.0313015,0.635914,142.895,0.804348,1.48374e+06,539563,689739,7430,756,11,"7430_11",-12.3357,28.8984,0.405028,0,12.3357,28.8984,0
2015,756002,425,384,0.15625,0.015625,0.0338542,0.291667,"Gludsted","Ikast-Brande","7. Ikast",0.0313015,0.635914,142.895,0.804348,1.48374e+06,539563,689739,7430,756,15,"7430_15",3.70694,15.8055,0.171875,3.70694,0,15.8055,0
2005,756003,1875,1578,0.208492,0.0500634,0.0716096,0.312421,"Nørre-Snede","Ikast-Brande","7. Ikast",0.0366492,0.52356,119.557,0.638279,854376,430750,638851,8766,756,5,"8766_5",NaN,NaN,0.38403,NA,NA,NA,NA
2007,756003,1896,1670,0.191617,0.0305389,0.0658683,0.3,"Nørre-Snede","Ikast-Brande","7. Ikast",0.0366492,0.52356,119.557,0.638279,854376,430750,638851,8766,756,7,"8766_7",-11.3528,3.06862,0.365868,0,11.3528,3.06862,0
2011,756003,1855,1637,0.207697,0.0470373,0.0360415,0.275504,"Nørre-Snede","Ikast-Brande","7. Ikast",0.0366492,0.52356,123.057,0.651871,854376,430750,638851,8766,756,11,"8766_11",NaN,NaN,0.311546,NA,NA,NA,NA
2015,756003,1840,1601,0.196127,0.0106184,0.0218613,0.202374,"Nørre-Snede","Ikast-Brande","7. Ikast",0.0366492,0.52356,123.057,0.651871,854376,430750,638851,8766,756,15,"8766_15",NaN,NaN,0.206746,NA,NA,NA,NA
2005,756004,430,353,0.260623,0.0424929,0.0623229,0.354108,"Hampen","Ikast-Brande","7. Ikast",0.049308,0.610727,128.824,0.756303,608430,440905,654096,7362,756,5,"7362_5",NaN,NaN,0.416431,NA,NA,NA,NA
2007,756004,408,344,0.252907,0.0261628,0.0668605,0.30814,"Hampen","Ikast-Brande","7. Ikast",0.049308,0.610727,128.824,0.756303,608430,440905,654096,7362,756,7,"7362_7",NaN,NaN,0.375,NA,NA,NA,NA
2011,756004,388,333,0.237237,0.045045,0.027027,0.267267,"Hampen","Ikast-Brande","7. Ikast",0.049308,0.610727,132.652,0.773913,608430,440905,654096,7362,756,11,"7362_11",NaN,NaN,0.294294,NA,NA,NA,NA
2015,756004,401,344,0.212209,0.00872093,0.0174419,0.174419,"Hampen","Ikast-Brande","7. Ikast",0.049308,0.610727,132.652,0.773913,608430,440905,654096,7362,756,15,"7362_15",NaN,NaN,0.22093,NA,NA,NA,NA
2005,756005,807,660,0.157576,0.0606061,0.069697,0.4,"Klovborg","Ikast-Brande","7. Ikast",0.0338983,0.562147,130.249,0.711497,1.10944e+06,427403,665038,8765,756,5,"8765_5",NaN,NaN,0.469697,NA,NA,NA,NA
2007,756005,801,673,0.144131,0.0475483,0.0505201,0.3789,"Klovborg","Ikast-Brande","7. Ikast",0.0338983,0.562147,130.249,0.711497,1.10944e+06,427403,665038,8765,756,7,"8765_7",NaN,NaN,0.429421,NA,NA,NA,NA
2011,756005,797,686,0.182216,0.0655977,0.0247813,0.329446,"Klovborg","Ikast-Brande","7. Ikast",0.0338983,0.562147,134.039,0.713978,1.10944e+06,427403,665038,8765,756,11,"8765_11",NaN,NaN,0.354227,NA,NA,NA,NA
2015,756005,783,662,0.18429,0.0362538,0.0287009,0.212991,"Klovborg","Ikast-Brande","7. Ikast",0.0338983,0.562147,134.039,0.713978,1.10944e+06,427403,665038,8765,756,15,"8765_15",NaN,NaN,0.220544,NA,NA,NA,NA
2005,756006,406,346,0.196532,0.0578035,0.0867052,0.349711,"Pårup","Ikast-Brande","7. Ikast",0.0490982,0.577154,NA,0.846154,895075,458225,6.71304e+06,7442,756,5,"7442_5",NaN,7.16484,0.436416,NA,NA,7.16484,0
2007,756006,364,324,0.209877,0.0308642,0.0987654,0.314815,"Pårup","Ikast-Brande","7. Ikast",0.0490982,0.577154,NA,0.846154,895075,458225,6.71304e+06,7442,756,7,"7442_7",-18.6674,NaN,0.41358,0,18.6674,NA,NA
2011,756006,360,318,0.245283,0.0691824,0.0345912,0.298742,"Pårup","Ikast-Brande","7. Ikast",0.0490982,0.577154,135.386,0.845411,895075,458225,6.71304e+06,7442,756,11,"7442_11",NaN,NaN,0.333333,NA,NA,NA,NA
2015,756006,369,319,0.200627,0.0188088,0.0188088,0.266458,"Pårup","Ikast-Brande","7. Ikast",0.0490982,0.577154,135.386,0.845411,895075,458225,6.71304e+06,7442,756,15,"7442_15",NaN,NaN,0.219436,NA,NA,NA,NA
2005,756007,5131,4168,0.179463,0.0559021,0.0652591,0.399232,"Brande By","Ikast-Brande","7. Ikast",0.0345542,0.563026,115.363,0.604621,636913,453458,679946,7430,756,5,"7430_5",8.06354,12.3502,0.464491,8.06354,0,12.3502,0
2007,756007,5262,4423,0.180421,0.034818,0.072123,0.383224,"Brande By","Ikast-Brande","7. Ikast",0.0345542,0.563026,115.363,0.604621,636913,453458,679946,7430,756,7,"7430_7",26.1592,47.7295,0.455347,26.1592,0,47.7295,0
2011,756007,5285,4567,0.176921,0.0610904,0.0597767,0.377491,"Brande By","Ikast-Brande","7. Ikast",0.0345542,0.563026,118.017,0.59126,636913,453458,679946,7430,756,11,"7430_11",-12.3357,28.8984,0.437267,0,12.3357,28.8984,0
2015,756007,5354,4538,0.206038,0.0193918,0.0392243,0.28647,"Brande By","Ikast-Brande","7. Ikast",0.0345542,0.563026,118.017,0.59126,636913,453458,679946,7430,756,15,"7430_15",3.70694,15.8055,0.22543,3.70694,0,15.8055,0
2005,756008,703,581,0.115318,0.0309811,0.0550775,0.433735,"Blåhøj","Ikast-Brande","7. Ikast",0.0369291,0.590865,NA,0.816327,1.1664e+06,488552,6.78588e+06,7330,756,5,"7330_5",11.1238,2.88732,0.488812,11.1238,0,2.88732,0
2007,756008,707,611,0.126023,0.0114566,0.0474632,0.378069,"Blåhøj","Ikast-Brande","7. Ikast",0.0369291,0.590865,NA,0.816327,1.1664e+06,488552,6.78588e+06,7330,756,7,"7330_7",20.5023,33.167,0.425532,20.5023,0,33.167,0
2011,756008,721,604,0.122517,0.0397351,0.0794702,0.372517,"Blåhøj","Ikast-Brande","7. Ikast",0.0369291,0.590865,136.266,0.825316,1.1664e+06,488552,6.78588e+06,7330,756,11,"7330_11",-10.227,-15.3829,0.451987,0,10.227,0,15.3829
2015,756008,690,576,0.119792,0.0225694,0.0642361,0.272569,"Blåhøj","Ikast-Brande","7. Ikast",0.0369291,0.590865,136.266,0.825316,1.1664e+06,488552,6.78588e+06,7330,756,15,"7330_15",3.9276,9.98046,0.142361,3.9276,0,9.98046,0
2005,756009,344,297,0.154882,0.0639731,0.0808081,0.447811,"Uhre","Ikast-Brande","7. Ikast",0.0229008,0.688931,140.722,0.838889,1.03289e+06,552585,742664,7430,756,5,"7430_5",8.06354,12.3502,0.52862,8.06354,0,12.3502,0
2007,756009,347,300,0.123333,0.03,0.08,0.466667,"Uhre","Ikast-Brande","7. Ikast",0.0229008,0.688931,140.722,0.838889,1.03289e+06,552585,742664,7430,756,7,"7430_7",26.1592,47.7295,0.546667,26.1592,0,47.7295,0
2011,756009,345,304,0.125,0.0493421,0.0559211,0.496711,"Uhre","Ikast-Brande","7. Ikast",0.0229008,0.688931,148.796,0.823834,1.03289e+06,552585,742664,7430,756,11,"7430_11",-12.3357,28.8984,0.552632,0,12.3357,28.8984,0
2015,756009,336,286,0.132867,0.048951,0.0314685,0.353147,"Uhre","Ikast-Brande","7. Ikast",0.0229008,0.688931,148.796,0.823834,1.03289e+06,552585,742664,7430,756,15,"7430_15",3.70694,15.8055,0.181818,3.70694,0,15.8055,0
2005,756010,248,226,0.10177,0.039823,0.0752212,0.495575,"Drantum","Ikast-Brande","7. Ikast",0.0290055,0.690608,NA,0.880952,1.89692e+06,552419,8.07648e+06,7330,756,5,"7330_5",11.1238,2.88732,0.570796,11.1238,0,2.88732,0
2007,756010,241,223,0.116592,0.0358744,0.0717489,0.470852,"Drantum","Ikast-Brande","7. Ikast",0.0290055,0.690608,NA,0.880952,1.89692e+06,552419,8.07648e+06,7330,756,7,"7330_7",20.5023,33.167,0.542601,20.5023,0,33.167,0
2011,756010,238,223,0.0941704,0.058296,0.0672646,0.412556,"Drantum","Ikast-Brande","7. Ikast",0.0290055,0.690608,153.589,0.854839,1.89692e+06,552419,8.07648e+06,7330,756,11,"7330_11",-10.227,-15.3829,0.479821,0,10.227,0,15.3829
2015,756010,236,217,0.115207,0.0368664,0.0368664,0.359447,"Drantum","Ikast-Brande","7. Ikast",0.0290055,0.690608,153.589,0.854839,1.89692e+06,552419,8.07648e+06,7330,756,15,"7330_15",3.9276,9.98046,0.152074,3.9276,0,9.98046,0
